trade_date,ts_code,name,tier,portfolio_selected,portfolio_rank_in_cohort,pct_5d,pct_20d,market_med_20d,avg_amount_5d,avg_amount_20d,amount_ratio,is_breakout,final_score,entry_date,ret_5d_exit_date,ret_5d_status,entry_unbuyable_reason,ret_5d_t1,ret_5d_t1_net,ret_5d_csi1000,ret_5d_net_excess_csi1000,ret_5d_csi300,ret_5d_net_excess_csi300
20250530,603518.SH,锦泓集团,Tier2,True,3.0,26.060606060606077,26.36695018226003,2.493765586034935,561491565.1999998,252566196.55,2.2231461409715707,True,65.0,20250603,20250609,ok,,10.402999062792873,10.242999062792872,3.490977910413262,6.75202115237961,1.350934185173358,8.892064877619514
20250530,603693.SH,江苏新能,Tier2,True,4.0,19.809825673534064,27.27272727272725,2.493765586034935,499999465.8,331159131.85,1.5098465290894558,True,63.9,20250603,20250609,ok,,-0.8385744234800874,-0.9985744234800874,3.490977910413262,-4.489552333893349,1.350934185173358,-2.3495086086534456
20250530,601579.SH,会稽山,Tier2,True,5.0,17.67463666197846,68.68279569892472,2.493765586034935,1057697856.8,542930621.1,1.9481271007648455,True,65.65,20250603,20250609,ok,,-11.720000000000008,-11.880000000000008,3.490977910413262,-15.37097791041327,1.350934185173358,-13.230934185173366
20250530,600990.SH,四创电子,Tier2,True,6.0,15.83690987124462,45.02955400322406,2.493765586034935,988842717.2,543150761.7500001,1.8205676707770904,True,73.02,20250603,20250609,ok,,2.3121387283236983,2.152138728323698,3.490977910413262,-1.338839182089564,1.350934185173358,0.8012045431503401
20250530,002973.SZ,侨银股份,Tier2,True,7.0,15.271786022433131,23.81835032437443,2.493765586034935,292996636.79999995,172493369.45000002,1.6985965184298273,True,65.2,20250603,20250609,ok,,13.00000000000001,12.84000000000001,3.490977910413262,9.349022089586748,1.350934185173358,11.489065814826652
20250530,000953.SZ,河化股份,Tier2,True,8.0,11.20107962213226,44.81546572934973,2.493765586034935,758999213.4,458296979.5500001,1.656129643588876,True,73.9,20250603,20250609,ok,,-1.2642225031605725,-1.4242225031605724,3.490977910413262,-4.915200413573834,1.350934185173358,-2.7751566883339303
20250530,002735.SZ,王子新材,Tier2,True,9.0,7.36899563318778,108.36864406779662,2.493765586034935,2480515211.6,1338984454.5,1.8525347350102488,True,52.5,20250603,20250609,ok,,-1.8079096045197751,-1.967909604519775,3.490977910413262,-5.458887514933037,1.350934185173358,-3.3188437896931333
20250630,601606.SH,长城军工,Tier2,True,1.0,43.17397732873338,114.07516580692705,3.4105700438495257,2818504980.2000003,1242212542.35,2.2689393997487683,True,75.0,20250701,20250707,ok,,-5.56287030941408,-5.7228703094140805,-0.48632602533360547,-5.236544284080475,0.7435844914863043,-6.466454800900385
20250630,002189.SZ,中光学,Tier2,True,2.0,38.801261829653,53.23383084577114,3.4105700438495257,962455536.2,410675639.05,2.3435905242064297,True,68.38,20250701,20250707,ok,,-11.996130280554674,-12.156130280554674,-0.48632602533360547,-11.669804255221068,0.7435844914863043,-12.899714772040978
20250731,603367.SH,辰欣药业,Tier2,True,1.0,40.037330844610366,92.1254801536492,3.333333333333344,999261256.4,562868512.0999999,1.7753013979621408,True,71.4,20250801,20250807,ok,,12.248379392698737,12.088379392698737,2.948073251522043,9.140306141176694,1.0992977905688317,10.989081602129906
20250731,600326.SH,西藏天路,Tier2,True,2.0,24.10887880751782,128.52028639618135,3.333333333333344,8471394319.599999,2672715162.6,3.169583664635285,True,75.0,20250801,20250807,ok,,-17.21890277023358,-17.37890277023358,2.948073251522043,-20.326976021755623,1.0992977905688317,-18.478200560802414
20250731,002370.SZ,亚太药业,Tier2,True,3.0,19.538188277087045,68.25000000000001,3.333333333333344,1664034814.6,868856155.7500001,1.915201732286282,True,59.9,20250801,20250807,ok,,3.416149068322971,3.256149068322971,2.948073251522043,0.3080758168009279,1.0992977905688317,2.1568512777541393
20250731,600117.SH,西宁特钢,Tier2,True,4.0,17.36842105263159,91.41630901287552,3.333333333333344,1383156787.4,422429422.75,3.274290835130991,True,73.21,20250801,20250807,ok,,-8.0952380952381,-8.2552380952381,2.948073251522043,-11.203311346760144,1.0992977905688317,-9.354535885806932
20250731,600629.SH,华建集团,Tier2,True,5.0,7.885615251299827,45.61403508771929,3.333333333333344,1194755137.4,570034508.4999999,2.0959347540974362,True,73.02,20250801,20250807,ok,,22.823330515638183,22.663330515638183,2.948073251522043,19.71525726411614,1.0992977905688317,21.564032725069353
20250829,605188.SH,国光连锁,Tier2,True,1.0,29.949604031677456,67.12962962962963,5.831533477321815,625703478.2,383409573.05,1.6319453716884704,True,63.9,20250901,20250905,ok,,12.721049629207082,12.561049629207082,-3.0680038902473283,15.62905351945441,-1.2520548758593097,13.813104505066391
20250829,002953.SZ,日丰股份,Tier2,True,2.0,18.906942392909908,48.52398523985242,5.831533477321815,1147876430.2,421818682.5499999,2.7212555481440477,True,50.94,20250901,20250905,ok,,-16.55041217501585,-16.71041217501585,-3.0680038902473283,-13.642408284768521,-1.2520548758593097,-15.45835729915654
20250829,603222.SH,济民健康,Tier2,True,3.0,16.48129423660263,65.04297994269339,5.831533477321815,1142872461.9999998,686618452.8000001,1.664494243257541,True,67.4,20250901,20250905,ok,,-7.807017543859651,-7.967017543859651,-3.0680038902473283,-4.8990136536123225,-1.2520548758593097,-6.714962668000341
20250829,002600.SZ,领益智造,Tier2,True,4.0,14.601769911504414,69.83606557377047,5.831533477321815,10795696265.399998,5364981649.7,2.012252225690963,True,63.9,20250901,20250905,ok,,-11.280101394169828,-11.440101394169828,-3.0680038902473283,-8.3720975039225,-1.2520548758593097,-10.188046518310518
20250829,002364.SZ,中恒电气,Tier2,True,5.0,14.285714285714302,60.19127316198445,5.831533477321815,2384540452.0000005,1565315268.85,1.5233611397350426,True,75.0,20250901,20250905,ok,,-6.007462686567166,-6.167462686567166,-3.0680038902473283,-3.099458796319838,-1.2520548758593097,-4.9154078107078565
20250829,603757.SH,大元泵业,Tier2,True,6.0,9.867096254530816,102.97619047619052,5.831533477321815,1447060075.0,884883683.45,1.6353110607240229,True,71.4,20250901,20250905,ok,,-7.592484989347281,-7.752484989347281,-3.0680038902473283,-4.684481099099953,-1.2520548758593097,-6.500430113487972
20250930,603156.SH,养元饮品,Tier2,True,1.0,26.752688172043012,36.498378879110696,2.3211384809203484,666785875.9999999,219994912.70000005,3.0309149780625804,True,65.98,20251009,20251015,ok,,-2.5232403718459584,-2.6832403718459585,-1.8345024554069056,-0.8487379164390529,-1.197426926539935,-1.4858134453060234
20250930,000559.SZ,万向钱潮,Tier2,True,2.0,13.951395139513956,67.01846965699207,2.3211384809203484,3808320352.8,1999808022.3,1.9043429720918967,True,67.5,20251009,20251015,ok,,-5.229793977812969,-5.389793977812969,-1.8345024554069056,-3.5552915224060637,-1.197426926539935,-4.192367051273035
20251031,000592.SZ,平潭发展,Tier2,True,1.0,41.88376753507013,102.86532951289398,2.4783489957619365,2021552605.8,1154230703.95,1.751428547934011,True,73.14,20251103,20251107,ok,,15.58441558441559,15.42441558441559,0.459600115038894,14.964815469376695,0.9071496320803396,14.51726595233525
20251031,000593.SZ,德龙汇能,Tier2,True,2.0,19.82323232323233,41.01040118870727,2.4783489957619365,311496208.6,170788136.45000005,1.8238749779390777,True,63.9,20251103,20251107,ok,,15.52511415525113,15.36511415525113,0.459600115038894,14.905514040212235,0.9071496320803396,14.45796452317079
20251031,603232.SH,格尔软件,Tier2,True,3.0,15.89895988112926,60.383824537354336,2.4783489957619365,1917394161.2,664445860.8,2.8857041247746458,True,65.7,20251103,20251107,ok,,16.74662014827737,16.58662014827737,0.459600115038894,16.127020033238473,0.9071496320803396,15.679470516197028
20251128,000510.SZ,新金路,Tier2,True,1.0,40.59561128526647,52.03389830508476,-2.814223236356728,733251185.7999998,422604474.9500001,1.7350767189267304,True,69.4,20251201,20251205,ok,,10.509554140127397,10.349554140127397,-0.19058893540201405,10.54014307552941,0.9990576067167245,9.350496533410674
20251128,002413.SZ,雷科防务,Tier2,True,2.0,20.25117739403455,37.03041144901611,-2.814223236356728,2245423550.6,836679442.8999999,2.6837321863881067,True,66.41,20251201,,pending_no_entry_limit_up,limit_up:stk_limit,,,,,,
20251128,002638.SZ,勤上股份,Tier2,True,3.0,20.216606498194945,22.878228782287824,-2.814223236356728,344618082.6,206695832.0,1.6672715616249099,True,66.17,20251201,20251205,ok,,-3.915662650602403,-4.0756626506024025,-0.19058893540201405,-3.8850737152003885,0.9990576067167245,-5.074720257319127
20251128,600343.SH,航天动力,Tier2,True,4.0,20.2020202020202,52.4663677130045,-2.814223236356728,2709008700.0,1069467527.7,2.5330443700576883,True,71.4,20251201,20251205,ok,,20.54677488252885,20.38677488252885,-0.19058893540201405,20.577363817930866,0.9990576067167245,19.387717275812125
20251128,000952.SZ,广济药业,Tier2,True,5.0,19.795657726692227,29.91689750692523,-2.814223236356728,607388269.0000001,231927089.49999997,2.6188759161745105,True,67.5,20251201,20251205,ok,,-4.931192660550476,-5.091192660550476,-0.19058893540201405,-4.900603725148462,0.9990576067167245,-6.0902502672672005
20251128,600756.SH,浪潮软件,Tier2,True,6.0,7.569721115537842,43.70195150798344,-2.814223236356728,2429093220.8,1416484466.7500002,1.7148745911583076,True,72.98,20251201,20251205,ok,,-18.902953586497894,-19.062953586497894,-0.19058893540201405,-18.87236465109588,0.9990576067167245,-20.06201119321462
20251128,002264.SZ,新华都,Tier2,True,7.0,6.838565022421528,35.754985754985746,-2.814223236356728,1174840374.6,549176876.2500001,2.1392750230531936,True,66.12,20251201,20251205,ok,,-0.33333333333332993,-0.49333333333332996,-0.19058893540201405,-0.3027443979313159,0.9990576067167245,-1.4923909400500546
20251231,002969.SZ,嘉美包装,Tier2,True,1.0,42.24719101123596,236.70212765957447,2.5613660618996725,678147218.8000001,284989183.3,2.379554237629201,True,69.4,20260105,20260109,pending_missing_future_close,,,,,,,
20251231,002471.SZ,中超控股,Tier2,True,2.0,40.94903339191562,93.25301204819274,2.5613660618996725,2392543921.6,1487321996.1500003,1.608625386966109,True,63.63,20260105,20260109,ok,,7.031250000000022,6.871250000000022,6.409361823277915,0.46188817672210725,2.0873898665183965,4.7838601334816255
20251231,002571.SZ,德力股份,Tier2,True,3.0,22.500000000000007,29.801324503311257,2.5613660618996725,436868240.00000006,228657085.7,1.910582559305312,True,71.4,20260105,20260109,ok,,6.782464846980973,6.622464846980973,6.409361823277915,0.21310302370305845,2.0873898665183965,4.535074980462577
20251231,603123.SH,翠微股份,Tier2,True,4.0,19.814682822523167,51.85185185185184,2.5613660618996725,2480693061.8,1169716943.35,2.1207635538692315,True,75.0,20260105,20260109,ok,,-4.779874213836466,-4.939874213836466,6.409361823277915,-11.34923603711438,2.0873898665183965,-7.027264080354863
20251231,000981.SZ,山子高科,Tier2,True,5.0,17.514124293785315,28.792569659442723,2.5613660618996725,4885988625.8,2573218480.6000004,1.8987849895515785,True,52.5,20260105,20260109,ok,,13.381995133819945,13.221995133819945,6.409361823277915,6.81263331054203,2.0873898665183965,11.134605267301549
20251231,603879.SH,永悦科技,Tier2,True,6.0,16.447368421052634,26.654740608228987,2.5613660618996725,409623412.6,248458307.2500001,1.6486605625459516,True,71.1,20260105,20260109,ok,,6.734992679355778,6.574992679355778,6.409361823277915,0.165630856077863,2.0873898665183965,4.487602812837381
20251231,002163.SZ,海南发展,Tier2,True,7.0,15.280464216634426,74.26900584795322,2.5613660618996725,5857637540.400001,2767709382.85,2.116420740088037,True,75.0,20260105,20260109,ok,,-10.50740907049843,-10.66740907049843,6.409361823277915,-17.076770893776345,2.0873898665183965,-12.754798937016826
