ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
600761.SH,600761,安徽合力,19961009,,主板,L,396314485.35,8.030040439052577,未知,未知,,,18.48,13.4406,13.3996,1.4758,1.2699,1646000.2223,1646000.2223,382813809.59999996,True,0,0,False,False,21.25,16.71,-5.3643724696356365,-18.58946451893775,-12.0,False,8.030040439052577,-3.057119871279157,,0.2,,,,,2776259952.54,72.048,2.9615,0,1646000.2223,382813809.59999996,1.0,1.5,PASS,False,0.2857142857142857,,0.2,2.125,0.0,DATA-INC,13.4406,1.4758,2.9615,,87.7931712264151,10.0,0.0,18.48,21.25,0,65.2348224513173,,0.8187022900763359,1,1,100.0,158,12.844297530226617,True,-5.3643724696356365,,-0.00999354352134713,False,False,独立池,0.0,0.0,22.114757601627915,73.99339825572078,1.0,0.0,83.99,Tier2
600763.SH,600763,通策医疗,19961030,,主板,L,371153454.15,-9.977935768570735,医疗服务,医药生物,801156.SI,370000,37.0,32.9711,32.7785,3.7435,1.408,1654969.7329,1654969.7329,328034360.6,False,0,0,False,False,44.5,36.67,-7.715506408645389,-26.604037577453532,-17.483146067415735,False,-9.977935768570735,-3.057119871279157,,-0.04,,,,,1322159746.59,66.474,4.3183,0,1654969.7329,328034360.6,1.0,1.5,PASS,False,0.30952380952380953,,-0.04,12.54,0.0,DATA-INC,32.9711,3.7435,4.3183,,76.35799999999999,0.0,0.0,37.0,44.5,0,65.2348224513173,,0.2222222222222222,0,0,5.0,3,-4.805521975467299,False,-7.715506408645389,,-0.008358794675166937,False,False,医疗服务,0.0,-0.37513908875324536,32.0,28.470446735395193,1.0,0.0,28.47,Other
600765.SH,600765,中航重机,19961106,,主板,L,344204213.34999996,-9.700598802395211,航空装备,国防军工,801742.SI,650000,14.97,38.1735,40.8458,1.6214,1.0642,2324083.747,2324083.747,300988464.6,False,0,0,False,False,16.95,15.04,-3.457106274007682,-29.6969696969697,-11.032448377581117,False,-9.700598802395211,-3.057119871279157,-17.46,-13.72,155067179.76,98.1578,,,1665265004.85,60.7312,1.1078,0,2324083.747,300988464.6,1.0,1.5,PASS,False,0.5238095238095238,-17.46,-13.72,-13.16,-8.73,,38.1735,1.6214,1.1078,,161.41275,0.0,0.0,14.97,16.95,0,65.2348224513173,,0.3125,0,0,5.0,5,-2.607094439933144,False,-3.457106274007682,,0.010250518637528929,False,False,航空装备,-8.73,-0.09654956646572985,32.0,28.470446735395193,1.0,0.0,28.47,Other
600768.SH,600768,宁波富邦,19961111,,主板,L,151047259.99999997,2.7104959630911196,工业金属,有色金属,801055.SI,240000,18.08,41.2746,29.6747,5.2835,3.474,241814.9376,241814.9376,116670082.39999999,True,0,0,False,False,19.78,16.49,-1.9812878370941256,-4.911906033101987,-9.959555106167862,False,2.7104959630911196,-3.057119871279157,505.45,158.6726,21241534.84,75.9014,,,49997656.019999996,-334.1355,6.3076,0,241814.9376,116670082.39999999,1.0,1.5,PASS,False,0.14285714285714285,505.45,158.6726,60.27,505.45,ESP-Q,41.2746,5.2835,6.3076,0.08165911563952913,36.771677777777775,0.0,0.0,18.08,19.78,0,91.98167239404353,,0.7857142857142857,1,1,100.0,9,8.868568562554675,True,-1.9812878370941256,,-0.009169728203774171,False,False,工业金属,505.45,1.859298010525725,68.0,91.19450171821306,0.7,0.0,63.84,Tier1
600773.SH,600773,西藏城投,19961108,,主板,L,1056584473.8500001,-12.434325744308229,房地产开发,房地产,801181.SI,430000,20.0,,,4.4894,2.6475,1903173.73,1903173.73,729994936.8000001,True,0,0,False,False,28.88,19.93,-4.807234650166592,46.6275659824047,-30.747922437673125,False,-12.434325744308229,-3.057119871279157,-54.107,-79.5087,-54022694.76,,,,-789182742.06,,-1.2431,0,1903173.73,729994936.8000001,1.0,1.5,PASS,False,0.6666666666666666,-54.107,-79.5087,-25.055,-27.0535,,,4.4894,-1.2431,,71.32621,0.0,0.0,20.0,28.88,0,65.2348224513173,,0.11538461538461539,0,0,5.0,8,-11.027117471891568,False,-4.807234650166592,,0.003838142704601521,False,False,房地产开发,-27.0535,-0.19184810529124416,32.0,28.470446735395193,1.0,0.0,28.47,Other
600776.SH,600776,东方通信,19961126,,主板,L,766171207.2,-4.999999999999993,通信设备,通信,801102.SI,730000,15.73,55.1759,43.1997,5.1729,2.1916,1975688.1007,1503788.1007,485037619.40000004,False,0,0,False,False,19.41,15.4,-8.244994110718496,-12.863534675615206,-19.73209685729006,False,-4.999999999999993,-3.057119871279157,176.35,19.23,10312678.44,23.9007,,,-58812792.83,-524.6356,1.1363,0,1975688.1007,485037619.40000004,1.0,1.5,PASS,False,0.9523809523809523,176.35,19.23,15.0872,176.35,ESP-Q,55.1759,5.1729,1.1363,0.3128772327757301,156.39837500000002,0.0,0.0,15.73,19.41,0,65.2348224513173,,0.2916666666666667,0,0,5.0,8,-5.841851556588467,False,-8.244994110718496,,-0.014707124152375996,False,False,通信设备,176.35,0.42074933028542416,50.0,32.070446735395194,0.7,0.0,22.45,Other
600782.SH,600782,新钢股份,19961225,,主板,L,159859443.9,-11.65644171779141,未知,未知,,,2.82,202.0003,,0.3535,2.5061,897894.246,887073.906,97698190.2,False,0,0,False,False,3.31,2.87,-3.6789297658862963,-27.27272727272727,-12.990936555891242,False,-11.65644171779141,-3.057119871279157,-985.3738,79.4098,-787466892.33,,,,-898098269.2,,-2.8353,0,897894.246,97698190.2,1.0,1.5,PASS,False,0.2857142857142857,-985.3738,79.4098,2.125,-987.4988,,202.0003,0.3535,-2.8353,,87.7931712264151,0.0,0.0,2.82,3.31,0,74.5704467353952,,0.21374045801526717,0,0,5.0,158,-6.842184626617369,False,-3.6789297658862963,,0.01510242691708268,False,False,独立池,-987.4988,0.0,7.550750169204315,26.38128405445942,1.0,0.0,26.38,Other
600783.SH,600783,鲁信创投,19961225,,主板,L,883559425.25,10.343228200371058,通用机械,机械设备,801072.SI,640000,24.41,125.9489,108.8221,4.1283,4.8106,1816981.0367,1816981.0367,1035739727.0,True,1,1,False,False,26.3,20.37,13.99137517968374,2.720207253885998,-9.543726235741445,False,10.343228200371058,-3.057119871279157,62.856,-16.38,-16390967.66,,,,641003345.27,,-0.3493,0,1816981.0367,1035739727.0,1.0,1.5,PASS,False,0.5952380952380952,62.856,-16.38,-0.595,64.046,ESP-Q,125.9489,4.1283,-0.3493,2.003768932162403,108.90780749999999,0.0,0.0,24.41,26.3,0,93.35624284077892,,0.6530612244897959,0,1,55.0,15,8.242771579366483,True,13.99137517968374,OVERHEAT,0.013284231099288921,False,True,通用机械,64.046,0.39198488110113733,50.0,65.50687285223367,0.7,0.0,45.85,Other
600785.SH,600785,新华百货,19970108,,主板,L,162099344.2,-5.699481865284984,一般零售,商业贸易,801203.SI,450000,16.52,50.0398,62.6179,1.6141,2.9831,372742.8746,372742.8746,230635630.59999996,True,0,0,False,False,19.39,16.29,-5.427251732101624,-23.062470643494603,-15.523465703971128,False,-5.699481865284984,-3.057119871279157,-11.94,-17.72,63794732.65,98.0816,,,307746267.87,460.4252,2.8567,0,372742.8746,230635630.59999996,1.0,1.5,PASS,False,0.5,-11.94,-17.72,-2.72,-5.97,,50.0398,1.6141,2.8567,,294.39719,0.0,0.0,16.52,19.39,0,81.09965635738831,,0.6470588235294118,0,0,5.0,6,4.216484521269637,False,-5.427251732101624,,0.011418414099492824,False,False,一般零售,-5.97,-0.13390123547752417,32.0,33.22989690721649,1.0,0.0,33.23,Other
600790.SH,600790,轻纺城,19970228,,主板,L,172856803.45000002,6.933333333333325,一般零售,商业贸易,801203.SI,450000,4.23,,20.4317,1.0423,3.1655,620029.5625,620029.5625,140878528.2,True,1,0,False,False,5.02,3.71,-8.447488584474893,-0.24875621890546595,-20.119521912350592,False,6.933333333333325,-3.057119871279157,-81.65,-115.25,5357214.18,1.5338,,,147402795.93,-22.2723,6.0319,0,620029.5625,140878528.2,1.0,1.5,PASS,False,0.5,-81.65,-115.25,-2.72,-40.825,ESP-Q,,1.0423,6.0319,,294.39719,0.0,0.0,4.23,5.02,0,65.2348224513173,,0.7647058823529411,1,1,100.0,6,16.849299719887945,True,-8.447488584474893,,-0.016030625030219715,False,False,一般零售,-40.825,-0.7604894486508048,22.0,73.9704467353952,0.7,0.0,51.78,Tier2
600795.SH,600795,国电电力,19970318,,主板,L,1075917731.2999997,-0.8097165991902799,电力,公用事业,801161.SI,410000,4.9,12.2035,12.9496,1.4308,0.9474,8739453.3502,8739453.3502,1345406582.8,True,0,0,False,False,5.17,4.72,-0.40650406504064707,3.3755274261603407,-5.222437137330749,False,-0.8097165991902799,-3.057119871279157,-15.54,45.23,1357733815.87,97.1206,,,17968040863.22,286.1042,2.3193,0,8739453.3502,1345406582.8,1.0,1.5,PASS,False,0.21428571428571427,-15.54,45.23,-1.575,-7.77,,12.2035,1.4308,2.3193,,43.696173170731704,0.0,0.0,4.9,5.17,0,69.0721649484536,,0.35714285714285715,0,1,55.0,13,-1.7643621457180791,False,-0.40650406504064707,,-0.007109024278467675,False,False,电力,-7.77,-0.2677570839976801,32.0,54.62164948453608,1.0,0.0,54.62,Tier2
600797.SH,600797,浙大网新,19970418,,主板,L,279071437.2,-4.714912280701755,未知,未知,,,8.7,,,2.7004,1.7289,893947.9419,893947.9419,230041328.60000002,False,0,0,False,False,9.68,8.66,-3.3370411568409475,-17.863894139886582,-10.22727272727273,False,-4.714912280701755,-3.057119871279157,11.748,27.0311,-35478518.47,,,,-231651279.3,,-1.4193,0,893947.9419,230041328.60000002,1.0,1.5,PASS,False,0.2857142857142857,11.748,27.0311,2.125,11.748,,,2.7004,-1.4193,,87.7931712264151,0.0,0.0,8.7,9.68,0,84.5360824742268,,0.5038167938931297,0,0,5.0,158,0.09934481047228516,False,-3.3370411568409475,,0.0060505948514263455,False,False,独立池,11.748,0.0,22.288021568446013,32.31842905595724,1.0,0.0,32.32,Other
600800.SH,600800,渤海化学,19931206,,主板,L,246751088.49999997,-18.489065606361844,未知,未知,,,4.22,,,4.7867,2.2295,468439.0812,468306.1512,220057129.60000002,True,0,0,False,False,5.21,4.06,-11.44708423326134,-7.44920993227991,-21.305182341650674,False,-18.489065606361844,-3.057119871279157,15.1038,-11.9411,-142655516.94,,,,-1853916548.68,,-13.6129,0,468439.0812,220057129.60000002,1.0,1.5,PASS,False,0.2857142857142857,15.1038,-11.9411,2.125,15.1038,ESP-Q,,4.7867,-13.6129,,87.7931712264151,0.0,0.0,4.22,5.21,0,65.2348224513173,,0.05534351145038168,0,0,5.0,158,-13.674808515187804,False,-11.44708423326134,,0.009880646767802837,False,False,独立池,15.1038,0.0,22.337514181643847,26.53794957172396,0.7,0.0,18.58,Other
600801.SH,600801,华新建材,19940103,,主板,L,269842214.79999995,-18.929503916449097,水泥制造,建筑材料,801711.SI,610000,18.63,13.5742,11.9191,1.1785,0.8568,3873168.8941,2499582.7201,201593875.39999998,False,0,0,False,False,23.38,18.63,-6.8500000000000005,-17.529880478087655,-20.316509837467922,False,-18.929503916449097,-3.057119871279157,166.86,50.98,628869536.0,99.8012,,,6328597370.0,67.383,1.941,0,3873168.8941,201593875.39999998,1.0,1.5,PASS,False,0.023809523809523808,166.86,50.98,-10.89,188.64,,13.5742,1.1785,1.941,0.08135083303368092,18.255566666666667,0.0,0.0,18.63,23.38,0,74.5704467353952,,0.2,0,0,0.0,2,-8.510599512582283,False,-6.8500000000000005,TIER2_FORCED,0.006978905170873808,False,False,水泥制造,188.64,1.3874358622659038,68.0,35.971134020618564,1.0,0.0,35.97,Tier2
600803.SH,600803,新奥股份,19940103,,主板,L,209951880.35,-3.8534728829686005,燃气,公用事业,801163.SI,410000,19.86,13.1335,14.1019,2.5409,0.2767,6148229.2225,6100449.2401,151687699.2,True,0,0,False,False,21.58,19.56,-3.1624341159559144,1.4558232931726867,-6.34847080630212,False,-3.8534728829686005,-3.057119871279157,-31.38,18.75,678800000.0,103.6368,,,10779720000.0,0.4042,2.6819,0,6148229.2225,151687699.2,1.0,1.5,PASS,False,0.23809523809523808,-31.38,18.75,-1.23,-15.69,ESP-Q,13.1335,2.5409,2.6819,,177.38852,0.0,0.0,19.86,21.58,0,65.2348224513173,,0.5,0,0,5.0,4,-2.5760870908349554,False,-3.1624341159559144,,-0.021689070661352557,False,False,燃气,-15.69,-0.3857167151291702,32.0,28.470446735395193,0.7,0.0,19.93,Other
600808.SH,600808,马钢股份,19940106,,主板,L,253964247.35,-21.119592875318073,未知,未知,,,3.12,,,0.9983,1.3277,2402612.53,1861938.37,288436923.59999996,True,0,0,False,False,4.2,3.1,-10.404624277456643,-21.914357682619645,-26.190476190476186,False,-21.119592875318073,-3.057119871279157,96.4297,94.679,-5547815.0,-13.0948,,,-274478366.0,1089.4473,0.1762,0,2402612.53,288436923.59999996,1.0,1.5,PASS,False,0.2857142857142857,96.4297,94.679,2.125,96.4297,ESP-Q,,0.9983,0.1762,,87.7931712264151,0.0,0.0,3.12,4.2,0,67.23940435280642,,0.03244274809160305,0,0,5.0,158,-16.305335784144035,False,-10.404624277456643,,0.021545997420361847,False,False,独立池,96.4297,0.0,23.536939448842688,27.37920919561046,0.7,0.0,19.17,Other
600809.SH,600809,山西汾酒,19940106,,主板,L,1149600541.1999998,-4.011398509425701,未知,未知,,,128.25,12.7761,14.2479,3.4751,0.5984,15646041.1472,15646041.1472,960372571.0000001,False,0,0,False,False,146.95,128.66,-0.030439083783573295,-19.69067123120186,-10.602245661789711,False,-4.011398509425701,-3.057119871279157,-19.18,0.06,5378987443.17,99.9337,,,37559518933.06,113.8451,12.7163,0,15646041.1472,960372571.0000001,1.0,1.5,PASS,False,0.2857142857142857,-19.18,0.06,2.125,-21.305,,12.7761,3.4751,12.7163,,87.7931712264151,10.0,0.0,128.25,146.95,0,65.2348224513173,,0.5400763358778626,0,0,5.0,158,0.8028585817483389,False,-0.030439083783573295,,-0.0022223814547094106,False,False,独立池,-21.305,0.0,21.80054336830653,26.430555409056495,1.0,0.0,36.43,Other
600815.SH,600815,厦工股份,19940128,,主板,L,560580678.3499999,-6.3260340632603445,未知,未知,,,3.89,,,4.7469,2.3248,690122.7527,690122.7527,250155553.79999995,False,3,0,False,False,5.11,3.7,-10.465116279069765,18.827160493827154,-24.65753424657534,False,-6.3260340632603445,-3.057119871279157,-49.8923,-94.1193,-15638950.96,,,,-212376278.78,,-0.5036,0,690122.7527,250155553.79999995,1.0,1.5,PASS,False,0.2857142857142857,-49.8923,-94.1193,2.125,-52.0173,,,4.7469,-0.5036,,87.7931712264151,0.0,0.0,3.89,5.11,0,77.89232531500573,,0.43320610687022904,0,0,5.0,158,-1.5117769720863041,False,-10.465116279069765,,-0.0072430800524385785,False,False,独立池,-52.0173,0.0,21.347586700949748,30.13721493469167,1.0,0.0,30.14,Other
600816.SH,600816,建元信托,19940128,,主板,L,404207950.84999996,26.69322709163349,多元金融,非银金融,801191.SI,490000,3.16,265.7982,28.0562,2.034,1.6955,3110845.6483,1728247.5824,366857290.4,False,0,0,False,False,3.35,2.5,0.0,12.765957446808528,-5.074626865671639,False,26.69322709163349,-3.057119871279157,-7.44,176.26,40557251.09,3.9836,,,482130834.07,1003.021,6.8988,0,3110845.6483,366857290.4,1.0,1.5,PASS,False,0.19047619047619047,-7.44,176.26,15.68,-23.12,ESP-Q,265.7982,2.034,6.8988,,47.574976923076925,0.0,0.0,3.16,3.35,0,83.73424971363116,CHASE,1.0,1,1,75.0,5,34.44680084125933,True,0.0,,-0.009559325830723303,True,False,多元金融,-23.12,-0.7049326201718267,22.0,67.02027491408936,0.7,0.0,46.91,Other
600835.SH,600835,上海机电,19940224,,主板,L,332416012.6,12.879120879120887,专用设备,机械设备,801074.SI,640000,26.0,33.5549,34.6514,1.8803,1.8407,2659122.2008,2096911.18,556195347.8,True,1,1,False,False,26.9,22.4,7.989907485281744,-7.22543352601156,-4.535315985130106,False,12.879120879120887,-3.057119871279157,-10.1,-12.55,170127833.87,95.331,,,1923045745.26,-41.3646,1.2655,0,2659122.2008,556195347.8,1.0,1.5,PASS,False,0.5714285714285714,-10.1,-12.55,-11.475,-5.05,ESP-Q,33.5549,1.8803,1.2655,,213.18103214285716,0.0,0.0,26.0,26.9,0,91.40893470790378,,0.84375,1,1,100.0,10,17.261237200134943,True,7.989907485281744,,0.024062600437608512,False,False,专用设备,-5.05,-0.22932266762587972,32.0,83.82268041237114,0.7,0.0,58.68,Tier2
600841.SH,600841,动力新科,19940311,,主板,L,212976063.1,-19.81032665964173,汽车零部件,汽车,801093.SI,280000,7.53,3.6387,3.3512,1.6278,1.8217,1045029.8034,785397.4365,141411156.2,False,0,0,False,False,10.15,7.6,-6.396063960639609,-28.61163227016885,-25.024630541871918,False,-19.81032665964173,-3.057119871279157,110.0996,59.9337,21797492.53,60.2147,,,-1761510776.78,-1038.1166,0.5656,0,1045029.8034,141411156.2,1.0,1.5,PASS,False,0.47619047619047616,110.0996,59.9337,-7.74,125.57959999999999,ESP-Q,3.6387,1.6278,0.5656,0.033049166391158555,70.26558985507246,0.0,0.0,7.53,10.15,0,81.09965635738831,,0.02702702702702703,0,0,5.0,23,-21.677670422380135,False,-6.396063960639609,,0.008343538067514726,False,False,汽车零部件,125.57959999999999,0.5193724164126418,50.0,36.829896907216494,0.7,0.0,25.78,Other
600844.SH,600844,金煤科技,19940311,,主板,L,175591559.65,-9.537572254335258,化学原料,化工,801033.SI,220000,3.21,,,62.2747,3.5229,326304.281,264096.5335,129418039.6,True,0,0,False,False,3.84,3.11,-10.571428571428577,-3.6923076923076947,-18.489583333333336,False,-9.537572254335258,-3.057119871279157,68.9551,43.606,-11453244.73,,,,-347498861.13,,-19.5201,0,326304.281,129418039.6,1.0,1.5,PASS,False,0.7142857142857143,68.9551,43.606,6.035,68.9551,,,62.2747,-19.5201,,92.88029999999999,0.0,0.0,3.21,3.84,0,73.53951890034365,,0.3333333333333333,0,0,5.0,9,-2.80265846123181,False,-10.571428571428577,,-0.007602526653972758,False,False,化学原料,68.9551,0.2688950671610464,50.0,34.5618556701031,1.0,0.0,34.56,Other
600845.SH,600845,宝信软件,19940311,,主板,L,650569633.15,1.0304659498207913,未知,未知,,,22.84,50.2437,52.8081,6.0926,1.326,6556858.7838,4874179.6855,778574263.8000001,False,0,0,False,False,25.0,21.98,-2.549697493517722,-6.509121061359869,-9.799999999999997,False,1.0304659498207913,-3.057119871279157,-10.59,-44.84,377063552.25,98.8978,,,3283714129.41,125.6741,3.3944,0,6556858.7838,778574263.8000001,1.0,1.5,PASS,False,0.2857142857142857,-10.59,-44.84,2.125,-12.715,,50.2437,6.0926,3.3944,,87.7931712264151,0.0,0.0,22.84,25.0,0,68.49942726231386,,0.7099236641221374,1,1,75.0,158,5.844723040994832,True,-2.549697493517722,,0.004477909464337176,False,False,独立池,-12.715,0.0,21.927231951466855,62.43527456898752,1.0,0.0,62.44,Tier2
600850.SH,600850,电科数字,19940324,,主板,L,384234827.70000005,5.740922473012766,未知,未知,,,21.7,44.8902,48.6144,3.0065,5.1451,1476031.268,1476031.268,815637551.1999999,False,2,2,False,False,23.92,18.53,15.860215053763426,-22.28633249188604,-9.90802675585285,False,5.740922473012766,-3.057119871279157,-47.63,-42.54,25533532.45,101.177,,,688889328.0799999,-3974.7442,0.515,0,1476031.268,815637551.1999999,1.0,1.5,PASS,False,0.2857142857142857,-47.63,-42.54,2.125,-49.755,ESP-Q,44.8902,3.0065,0.515,,87.7931712264151,0.0,0.0,21.7,23.92,0,65.2348224513173,,0.7862595419847328,1,1,75.0,158,10.555179564186806,True,15.860215053763426,OVERHEAT,0.023410927202003384,False,True,独立池,-49.755,0.0,21.38095196074993,61.34663712754518,0.7,0.0,42.94,Other
600855.SH,600855,航天长峰,19940425,,主板,L,477270608.1,-9.836875926841337,未知,未知,,,18.04,,,6.0453,3.136,845251.0813,843622.0693,359890751.0,True,1,1,False,False,22.0,17.85,-7.4581430745814465,-7.22278738555443,-17.0909090909091,False,-9.836875926841337,-3.057119871279157,12.5599,33.3914,-40139985.67,,,,-365576595.52000004,,-2.6294,0,845251.0813,359890751.0,1.0,1.5,PASS,False,0.2857142857142857,12.5599,33.3914,2.125,12.5599,,,6.0453,-2.6294,,87.7931712264151,0.0,0.0,18.04,22.0,0,65.2348224513173,,0.2919847328244275,0,0,5.0,158,-5.022618835667297,False,-7.4581430745814465,,-0.01224562073480638,False,False,独立池,12.5599,0.0,22.299995778069743,26.53044589100914,1.0,0.0,26.53,Other
600859.SH,600859,王府井,19940506,,主板,L,175643205.9,-9.480626545754333,一般零售,商业贸易,801203.SI,450000,10.76,,,0.6222,1.3792,1209350.2122,1209238.9969,157154043.79999998,False,0,0,False,False,12.49,10.96,-5.507745266781406,-20.549927641099853,-12.089671737389907,False,-9.480626545754333,-3.057119871279157,8.91,-153.1508,29416702.73,56.9634,,,-71512103.02000001,354.6451,0.2661,0,1209350.2122,157154043.79999998,1.0,1.5,PASS,False,0.5,8.91,-153.1508,-2.72,14.350000000000001,ESP-Q,,0.6222,0.2661,,294.39719,0.0,0.0,10.76,12.49,0,65.2348224513173,,0.5882352941176471,0,0,5.0,6,0.4353398408002871,False,-5.507745266781406,,-0.019608424065771457,False,False,一般零售,14.350000000000001,0.2313913334991237,50.0,32.070446735395194,0.7,0.0,22.45,Other
600862.SH,600862,中航高科,19940520,,主板,L,420403765.35000014,-10.409949332105029,航空装备,国防军工,801742.SI,650000,18.97,25.636,28.6013,3.3325,1.7784,2642614.156,2642614.156,288877810.99999994,False,0,0,False,False,22.19,19.4,-2.895656515227163,-27.668278170323546,-12.347904461469138,False,-10.409949332105029,-3.057119871279157,-30.05,-10.07,246508508.71,98.2371,,,2670999753.79,148.629,3.2145,0,2642614.156,288877810.99999994,1.0,1.5,PASS,False,0.5238095238095238,-30.05,-10.07,-13.16,-15.025,,25.636,3.3325,3.2145,,161.41275,10.0,0.0,18.97,22.19,0,65.2348224513173,,0.25,0,0,5.0,5,-3.316444969642962,False,-2.895656515227163,,-0.006280484954406238,False,False,航空装备,-15.025,-0.1066220190307996,32.0,28.470446735395193,1.0,0.0,38.47,Other
600863.SH,600863,华能蒙电,19940520,,主板,L,665063330.9999999,16.250000000000007,电力,公用事业,801161.SI,410000,5.39,16.9371,17.2814,2.0245,4.6109,4223167.1728,3517992.5301,1349970400.4,False,1,1,False,False,5.96,4.5,15.289256198347111,16.250000000000007,-6.375838926174493,False,16.250000000000007,-3.057119871279157,-6.82,-17.5,693857049.12,99.9266,,,6314734392.27,86.4729,3.6923,0,4223167.1728,1349970400.4,1.0,1.5,PASS,False,0.21428571428571427,-6.82,-17.5,-1.575,-3.41,,16.9371,2.0245,3.6923,,43.696173170731704,10.0,0.0,5.39,5.96,0,69.0721649484536,,0.9285714285714286,1,1,85.0,13,15.295354453472207,True,15.289256198347111,OVERHEAT,0.00595636699918549,True,True,电力,-3.41,-0.14455128163344297,32.0,69.62164948453608,1.0,0.0,79.62,Tier2
600864.SH,600864,哈投股份,19940809,,主板,L,448983678.4500001,-19.027181688125893,证券,非银金融,801193.SI,490000,5.56,33.2668,37.4919,0.8967,1.4255,1156797.2091,1156797.2091,186466014.0,False,0,0,False,False,7.69,5.61,-1.736111111111105,-12.519319938176189,-26.39791937581275,False,-19.027181688125893,-3.057119871279157,-29.03,10.92,75245171.21,94.6822,,,1261967623.6599998,187.7821,0.6142,0,1156797.2091,186466014.0,1.0,1.5,PASS,False,0.07142857142857142,-29.03,10.92,30.57,-59.6,,33.2668,0.8967,0.6142,,30.16254222222222,0.0,0.0,5.56,7.69,0,65.2348224513173,,0.022222222222222223,0,0,5.0,14,-16.710108517394193,False,-1.736111111111105,,0.005140422378931114,False,False,证券,-59.6,-0.8986835095971967,22.0,26.470446735395193,1.0,0.0,26.47,Other
600866.SH,600866,星湖科技,19940818,,主板,L,186874270.19999996,-21.42857142857144,化学制品,化工,801034.SI,220000,5.38,9.1315,19.5242,1.0938,0.9771,893872.2674,675603.8963,92858234.6,False,0,0,False,False,6.89,5.38,-5.604203152364273,-26.164383561643834,-21.770682148040642,False,-21.42857142857144,-3.057119871279157,-111.63,-18.72,-53726808.99,,,,2661367104.87,,-0.5721,0,893872.2674,92858234.6,1.0,1.5,PASS,False,0.2619047619047619,-111.63,-18.72,5.17,-116.8,,9.1315,1.0938,-0.5721,,72.11200512820513,0.0,0.0,5.38,6.89,0,58.30469644902635,,0.02040816326530612,0,0,5.0,15,-20.159177916582728,False,-5.604203152364273,,0.012477445717932825,False,False,化学制品,-116.8,-0.28522588866131365,32.0,26.391408934707904,1.0,0.0,26.39,Other
600871.SH,600871,石化油服,19950411,,主板,L,382974451.45000005,-11.439114391143912,未知,未知,,,2.44,70.2069,71.6868,4.812,0.9481,4625519.1833,3305471.0136,408228914.59999996,False,0,0,False,False,2.78,2.39,-5.511811023622048,-25.465838509316775,-13.669064748201432,False,-11.439114391143912,-3.057119871279157,-7.5,237.9,202727000.0,99.0115,,,1625518000.0,169.6594,2.1705,0,4625519.1833,408228914.59999996,1.0,1.5,PASS,False,0.2857142857142857,-7.5,237.9,2.125,-9.625,,70.2069,4.812,2.1705,,87.7931712264151,0.0,0.0,2.44,2.78,0,65.2348224513173,,0.22519083969465647,0,0,5.0,158,-6.624857299969872,False,-5.511811023622048,,0.003980970452370141,False,False,独立池,-9.625,0.0,21.97280444529286,26.46500762445376,1.0,0.0,26.47,Other
600872.SH,600872,中炬高新,19950124,,主板,L,473090645.5,-8.78969167050161,未知,未知,,,19.59,28.3969,24.6478,2.5672,1.4473,1525099.5777,1510365.3941,240777742.2,True,0,0,False,False,22.21,19.75,-2.985805188448354,4.867724867724887,-10.760918505177852,False,-8.78969167050161,-3.057119871279157,32.49,-20.08,238667053.87,90.8295,,,1421474198.68,110.918,4.4656,0,1525099.5777,240777742.2,1.0,1.5,PASS,False,0.2857142857142857,32.49,-20.08,2.125,32.49,ESP-Q,28.3969,2.5672,4.4656,0.8740196983687287,87.7931712264151,0.0,0.0,19.59,22.21,0,65.2348224513173,,0.3320610687022901,0,0,5.0,158,-3.975434579327569,False,-2.985805188448354,,-0.010323943645289987,False,False,独立池,32.49,0.0,22.593932463895534,26.589233228174297,0.7,0.0,18.61,Other
