ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
600075.SH,600075,新疆天业,19970617,,主板,L,190482205.24999997,2.269043760129663,未知,未知,,,6.31,,,1.2202,1.5648,1077619.3359,1077619.3359,149886202.2,False,0,0,False,False,7.1,5.91,1.4469453376205754,2.1035598705501535,-11.126760563380278,False,2.269043760129663,1.410939133031408,-203.75,-17.75,-64676284.86,,,,-212967903.7,,-0.6433,0,1077619.3359,149886202.2,1.0,1.5,PASS,False,0.4444444444444444,-203.75,-17.75,1.0,-204.75,,,1.2202,-0.6433,,99.46392506573181,0.0,0.0,6.31,7.1,True,0,73.25315005727376,,0.5168195718654435,0,0,5.0,393,0.5047296428743686,False,1.4469453376205754,,-0.014685944673881526,False,False,独立池,-204.75,0.0,17.849340193176797,28.045813055817487,1.0,0.0,28.05,Other
600076.SH,600076,康欣新材,19970526,,主板,L,184280752.29999998,20.563380281690158,未知,未知,,,4.28,,,1.6165,8.1106,575464.5611,575464.5611,523093089.99999994,False,3,3,False,True,4.66,3.24,8.080808080808088,-0.92592592592593,-8.154506437768239,False,20.563380281690158,1.410939133031408,-12.0639,-12.2925,-52675151.57,,,,-764649154.66,,-1.4471,0,575464.5611,523093089.99999994,1.0,1.5,PASS,False,0.4444444444444444,-12.0639,-12.2925,1.0,-13.0639,,,1.6165,-1.4471,,99.46392506573181,0.0,0.0,4.28,4.66,False,0,75.60137457044674,CHASE,0.8509174311926605,1,1,75.0,393,18.799066164434862,True,8.080808080808088,突破型|OVERHEAT,-0.01311965458381935,True,True,独立池,-13.0639,0.0,20.649906097535606,64.31039359064114,1.0,0.0,64.31,Tier2
600085.SH,600085,同仁堂,19970625,,主板,L,159491988.14999995,-2.67379679144385,未知,未知,,,27.3,31.4797,34.721,2.6582,0.3782,3744113.8153,3744113.8153,221176584.6,True,0,0,False,False,28.45,27.18,-2.2556390977443552,-13.057324840764329,-4.042179261862911,False,-2.67379679144385,1.410939133031408,-19.15,-22.57,469606271.08,99.6667,,,3721869493.81,125.1964,3.3969,0,3744113.8153,221176584.6,1.0,1.5,PASS,False,0.4444444444444444,-19.15,-22.57,1.0,-20.15,,31.4797,2.6582,3.3969,,99.46392506573181,0.0,0.0,27.3,28.45,False,0,73.25315005727376,,0.3532110091743119,0,0,5.0,393,-4.438110908699144,False,-2.2556390977443552,,-0.00521935841226611,False,False,独立池,-20.15,0.0,20.546376994200116,28.58522041602215,1.0,0.0,28.59,Other
600089.SH,600089,特变电工,19970618,,主板,L,5429266368.000001,-4.606661941885182,未知,未知,,,26.92,22.8442,22.0504,1.8903,3.9605,13602117.6011,13602117.6011,8065968631.200001,True,0,0,False,False,29.67,26.14,-3.7884203002144345,-4.096900605628784,-9.26862150320189,False,-4.606661941885182,1.410939133031408,-3.77,15.64,1460823600.0,80.507,,,12652825800.0,20.6584,2.4026,0,13602117.6011,8065968631.200001,1.0,1.5,PASS,False,0.4444444444444444,-3.77,15.64,1.0,-4.77,,22.8442,1.8903,2.4026,,99.46392506573181,0.0,0.0,26.92,29.67,False,0,88.65979381443299,,0.28287461773700306,0,0,5.0,393,-6.370976059140476,False,-3.7884203002144345,,-0.0028485679734837903,False,False,独立池,-4.77,0.0,20.771081360395886,33.25215441640907,1.0,0.0,33.25,Other
600095.SH,600095,湘财股份,19970708,,主板,L,259450060.95,-6.396588486140741,未知,未知,,,8.78,54.0881,57.1762,2.0406,1.754,2510366.8384,2510366.8384,360954166.0,True,0,0,False,False,9.73,8.23,-4.252998909487459,-20.471014492753625,-9.763617677286751,False,-6.396588486140741,1.410939133031408,-51.92,80.81,24026067.82,99.6922,,,951335553.55,5544.7993,0.1962,0,2510366.8384,360954166.0,1.0,1.5,PASS,False,0.4444444444444444,-51.92,80.81,1.0,-52.92,,54.0881,2.0406,0.1962,,99.46392506573181,0.0,0.0,8.78,9.73,False,0,85.91065292096219,,0.22247706422018348,0,0,5.0,393,-8.160902603396035,False,-4.252998909487459,,0.01496819000242497,False,False,独立池,-52.92,0.0,20.06760182643449,32.286716241575554,1.0,0.0,32.29,Other
600096.SH,600096,云天化,19970709,,主板,L,1931136531.8500001,-1.8507281553398092,未知,未知,,,32.35,11.4378,11.1451,2.4711,2.2707,5897375.0148,5897375.0148,1363939122.4,False,0,0,False,False,36.86,32.19,-7.650585212674854,-9.459837671424564,-12.23548562126966,False,-1.8507281553398092,1.410939133031408,9.54,-3.6,1392395551.77,97.7279,,,13714067044.2,130.2106,5.6276,0,5897375.0148,1363939122.4,1.0,1.5,PASS,False,0.4444444444444444,9.54,-3.6,1.0,9.54,ESP-Q,11.4378,2.4711,5.6276,1.198930817610063,99.46392506573181,10.0,0.0,32.35,36.86,True,0,73.25315005727376,,0.3738532110091743,0,0,5.0,393,-3.6150422725951037,False,-7.650585212674854,,0.0005124128963145216,False,False,独立池,9.54,0.0,20.980152848059177,28.671975586793963,0.7,0.0,30.07,Other
600100.SH,600100,同方股份,19970627,,主板,L,491150750.45,4.182041820418192,未知,未知,,,8.47,57.3267,47.3638,1.7895,1.9059,2837702.1629,2837702.1629,669717561.4,True,0,0,False,False,9.36,7.75,-7.330415754923414,-6.820682068206807,-9.508547008546998,False,4.182041820418192,1.410939133031408,,129.8664,,,,,234680558.44,,,0,2837702.1629,669717561.4,1.0,1.5,PASS,False,0.4444444444444444,,129.8664,1.0,0.0,DATA-INC,57.3267,1.7895,,,99.46392506573181,0.0,0.0,8.47,9.36,False,0,89.3470790378007,,0.5695718654434251,0,1,55.0,393,2.4177277031628974,False,-7.330415754923414,,0.012354551741320679,False,False,独立池,0.0,0.0,20.84077185628365,58.47227808259694,1.0,0.0,58.47,Tier2
600101.SH,600101,明星电力,19970627,,主板,L,263268130.04999998,8.00865800865802,未知,未知,,,9.98,29.6913,29.6719,1.731,4.96,546766.7461,546766.7461,366601239.2,True,0,0,False,False,10.65,9.16,-1.9646365422396839,-2.060843964671233,-6.2910798122065685,False,8.00865800865802,1.410939133031408,-1.47,-2.44,71251573.71,97.7505,,,500549486.24,147.1922,2.3349,0,546766.7461,366601239.2,1.0,1.5,PASS,False,0.4444444444444444,-1.47,-2.44,1.0,-2.4699999999999998,,29.6913,1.731,2.3349,,99.46392506573181,0.0,0.0,9.98,10.65,False,0,75.02863688430699,,0.6666666666666666,0,1,55.0,393,6.2443438914027265,True,-1.9646365422396839,,-0.0004294856916344011,False,False,独立池,-2.4699999999999998,0.0,20.80468474415728,54.16952801412356,1.0,0.0,54.17,Tier2
600104.SH,600104,上汽集团,19971125,,主板,L,547495898.5,-7.834757834757832,未知,未知,,,12.94,14.7192,14.715,0.495,0.3589,14874889.0902,14874889.0902,548785248.2,False,0,0,False,False,14.16,12.92,-4.572271386430682,-10.758620689655174,-8.615819209039554,False,-7.834757834757832,1.410939133031408,,,,,,,7122421215.3,591.9298,1.0098,0,14874889.0902,548785248.2,1.0,1.5,PASS,False,0.4444444444444444,,,1.0,0.0,DATA-INC,14.7192,0.495,1.0098,,99.46392506573181,0.0,0.0,12.94,14.16,False,0,72.16494845360825,,0.17737003058103976,0,0,5.0,393,-9.599071952013126,False,-4.572271386430682,,0.003964045900867572,False,False,独立池,0.0,0.0,20.84077185628365,28.3176389073392,1.0,0.0,28.32,Other
600105.SH,600105,永鼎股份,19970929,,主板,L,8143881744.200002,37.18700053276505,未知,未知,,,51.5,322.2587,733.1892,22.6908,10.828,7529273.2303,7529273.2303,9085238373.4,True,1,0,False,False,56.39,36.41,0.1945525291828787,84.38954529180094,-8.67175031033871,False,37.18700053276505,1.410939133031408,-44.66,398.61,160776201.2,101.2278,,,1024420700.3899999,167.9201,4.8904,0,7529273.2303,9085238373.4,1.0,1.5,PASS,False,0.4444444444444444,-44.66,398.61,1.0,-45.66,,322.2587,22.6908,4.8904,,99.46392506573181,0.0,0.0,51.5,56.39,False,0,73.25315005727376,CHASE,0.9480122324159022,1,1,100.0,393,35.42268641550975,True,0.1945525291828787,,-0.0032440579762135664,True,False,独立池,-45.66,0.0,20.17367163778568,76.01067934473926,1.0,0.0,76.01,Tier2
600108.SH,600108,亚盛集团,19970818,,主板,L,337587568.5,-10.204081632653061,未知,未知,,,3.96,135.417,144.6009,1.7784,3.7096,770978.3879,770978.3879,293560900.0,True,0,0,False,False,4.67,3.92,-9.79498861047835,13.793103448275868,-15.203426124197005,False,-10.204081632653061,1.410939133031408,3.94,-85.31,20106081.19,95.5657,,,74864775.41,-240.1675,0.4859,0,770978.3879,293560900.0,1.0,1.5,PASS,False,0.4444444444444444,3.94,-85.31,1.0,3.94,ESP-Q,135.417,1.7784,0.4859,34.36979695431472,99.46392506573181,0.0,0.0,3.96,4.67,False,0,73.25315005727376,,0.11314984709480122,0,0,5.0,393,-11.968395749908355,False,-9.79498861047835,,0.008700919727326102,False,False,独立池,3.94,0.0,20.898335913683606,28.65561219991885,0.7,0.0,20.06,Other
600109.SH,600109,国金证券,19970807,,主板,L,294358979.1,2.1914648212226107,未知,未知,,,8.86,14.4186,13.7559,0.909,0.8962,3282953.3103,3282953.3103,363580267.6,True,0,0,False,False,9.34,8.51,-4.216216216216218,-3.904555314533631,-5.139186295503217,False,2.1914648212226107,1.410939133031408,14.94,36.45,668216238.71,96.5164,,,3909861009.57,1954.1334,1.9343,0,3282953.3103,363580267.6,1.0,1.5,PASS,False,0.4444444444444444,14.94,36.45,1.0,14.94,,14.4186,0.909,1.9343,0.9651004016064257,99.46392506573181,0.0,0.0,8.86,9.34,False,0,73.25315005727376,,0.5129969418960245,0,0,5.0,393,0.42715070396731614,False,-4.216216216216218,,-0.014807377870700567,False,False,独立池,14.94,0.0,21.059047749064195,28.68775456699497,1.0,0.0,28.69,Other
600113.SH,600113,浙江东日,19971021,,主板,L,257540828.4,-5.9236507240017495,未知,未知,,,42.88,125.3617,128.4976,7.2056,0.9364,1806005.5181,1764216.8141,327350687.6,True,1,1,False,False,53.56,40.93,-6.701479547432543,-26.005176876617774,-19.940253920836447,False,-5.9236507240017495,1.410939133031408,-12.0,10.3,20946847.63,96.4658,,,322717203.47,296.4305,0.8492,0,1806005.5181,327350687.6,1.0,1.5,PASS,False,0.4444444444444444,-12.0,10.3,1.0,-13.0,,125.3617,7.2056,0.8492,,99.46392506573181,0.0,0.0,42.88,53.56,False,0,73.25315005727376,,0.24311926605504589,0,0,5.0,393,-7.687964841257044,False,-6.701479547432543,,0.009433552456127339,False,False,独立池,-13.0,0.0,20.6508396871975,28.60611295462163,1.0,0.0,28.61,Other
600114.SH,600114,东睦股份,20040511,,主板,L,630979719.2,7.368082368082374,未知,未知,,,33.37,39.3252,38.3117,5.9115,4.0256,2106926.6627,2056871.6627,768875033.4000001,False,0,0,False,False,36.46,30.96,-4.109195402298848,4.021197007481292,-8.475041140976424,False,7.368082368082374,1.410939133031408,11.31,37.09,117235128.97,93.1382,,,1288199032.8600001,151.1975,3.6135,0,2106926.6627,768875033.4000001,1.0,1.5,PASS,False,0.4444444444444444,11.31,37.09,1.0,11.31,,39.3252,5.9115,3.6135,3.477029177718833,99.46392506573181,0.0,0.0,33.37,36.46,False,0,88.43069873997709,,0.6529051987767585,0,1,40.0,393,5.603768250827079,True,-4.109195402298848,,-0.0315920525028892,False,False,独立池,11.31,0.0,21.006012843388596,50.73041219067085,1.0,0.0,50.73,Tier2
600116.SH,600116,三峡水利,19970804,,主板,L,184676519.3,2.1341463414634276,未知,未知,,,6.7,29.3892,27.1098,1.1302,1.6902,1281135.7457,1281135.7457,211487621.60000002,False,0,0,False,False,7.0,6.42,-1.179941002949858,1.2084592145015227,-4.285714285714281,False,2.1341463414634276,1.410939133031408,224.3054,-15.45,21423948.07,66.2775,,,574418984.48,-311.2549,0.2857,0,1281135.7457,211487621.60000002,1.0,1.5,PASS,False,0.4444444444444444,224.3054,-15.45,1.0,224.3054,ESP-Q,29.3892,1.1302,0.2857,0.1310231496878809,99.46392506573181,0.0,0.0,6.7,7.0,False,0,98.96907216494846,,0.511085626911315,0,0,5.0,393,0.3698322242081331,False,-1.179941002949858,,-0.0028600251598615836,False,False,独立池,224.3054,0.0,24.11791117626337,37.01430388473721,0.7,0.0,25.91,Other
600121.SH,600121,郑州煤电,19980107,,主板,L,181580316.85,0.0,未知,未知,,,4.13,,,6.8382,3.4225,503204.1717,503204.1717,209643477.79999995,True,0,0,False,False,4.35,3.89,-2.3640661938534424,-6.561085972850678,-5.057471264367807,False,0.0,1.410939133031408,-201.4342,-2811.46,-195834978.74,,,,-1734720818.16,,-23.3647,0,503204.1717,209643477.79999995,1.0,1.5,PASS,False,0.4444444444444444,-201.4342,-2811.46,1.0,-202.4342,,,6.8382,-23.3647,,99.46392506573181,0.0,0.0,4.13,4.35,False,0,51.66093928980528,,0.44533639143730885,0,0,5.0,393,-1.7643141172552945,False,-2.3640661938534424,,-0.00013942719036276433,False,False,独立池,-202.4342,0.0,17.88317441757447,21.574916670456478,1.0,0.0,21.57,Other
600123.SH,600123,兰花科创,19981217,,主板,L,226781883.45,7.246376811594213,未知,未知,,,6.66,,,0.6492,3.0146,981177.854,981177.854,203360817.60000002,True,0,0,False,False,7.18,6.14,-2.0588235294117574,7.246376811594213,-7.242339832869071,False,7.246376811594213,1.410939133031408,-184.42,-220.93,-27585998.38,,,,-1268416494.0,,-0.1816,0,981177.854,203360817.60000002,1.0,1.5,PASS,False,0.4444444444444444,-184.42,-220.93,1.0,-185.42,,,0.6492,-0.1816,,99.46392506573181,0.0,0.0,6.66,7.18,False,0,73.25315005727376,,0.6498470948012233,0,1,55.0,393,5.482062694338918,True,-2.0588235294117574,,-0.003584465741562362,False,False,独立池,-185.42,0.0,18.131754718441048,53.102295960870336,1.0,0.0,53.1,Tier2
600127.SH,600127,金健米业,19980506,,主板,L,170569882.35,-11.232876712328753,未知,未知,,,6.48,1102.3073,,6.1942,2.8703,415875.5253,415875.5253,123996209.4,True,0,0,False,False,7.44,6.46,-4.283604135893637,-3.2835820895522394,-12.903225806451612,False,-11.232876712328753,1.410939133031408,-106.43,-55.4436,-499069.4,-285.1424,,,9564390.06,-20487.407,0.0261,0,415875.5253,123996209.4,1.0,1.5,PASS,False,0.4444444444444444,-106.43,-55.4436,1.0,-107.43,ESP-Q,1102.3073,6.1942,0.0261,,99.46392506573181,0.0,0.0,6.48,7.44,True,0,72.16494845360825,,0.09327217125382263,0,0,5.0,393,-12.997190829584047,False,-4.283604135893637,,0.005196530635336459,False,False,独立池,-107.43,0.0,19.27120163128942,28.003724862340356,0.7,0.0,19.6,Other
600131.SH,600131,国网信通,19980402,,主板,L,281907334.09999996,-4.431072210065656,未知,未知,,,17.47,31.8476,32.9506,3.2297,1.2997,2093526.2619,2089246.2953,281544517.40000004,True,0,0,False,False,18.83,16.61,-3.5339591385974645,-9.246753246753247,-7.2225172596919744,False,-4.431072210065656,1.410939133031408,-86.39,-13.73,3524371.14,82.3037,,,1099046240.1399999,2673.0617,0.0661,0,2093526.2619,281544517.40000004,1.0,1.5,PASS,False,0.4444444444444444,-86.39,-13.73,1.0,-87.39,,31.8476,3.2297,0.0661,,99.46392506573181,0.0,0.0,17.47,18.83,False,0,80.41237113402062,,0.29204892966360857,0,0,5.0,393,-6.19538632732095,False,-3.5339591385974645,,0.000685504374228278,False,False,独立池,-87.39,0.0,19.56398937501914,30.536509215210014,1.0,0.0,30.54,Other
600133.SH,600133,东湖高新,19980212,,主板,L,311260834.1,6.444188722669741,未知,未知,,,9.25,35.7091,35.5837,1.083,4.6339,986271.8844,986271.8844,468692338.4,False,0,0,False,False,9.98,8.58,0.21668472372697867,-10.886319845857429,-7.314629258517035,False,6.444188722669741,1.410939133031408,-194.2053,-53.69,-14996371.32,,,,299547934.32,-3506.903,-0.0194,0,986271.8844,468692338.4,1.0,1.5,PASS,False,0.4444444444444444,-194.2053,-53.69,1.0,-195.2053,ESP-Q,35.7091,1.083,-0.0194,,99.46392506573181,0.0,0.0,9.25,9.98,False,0,98.96907216494846,,0.632262996941896,0,1,40.0,393,4.679874605414447,False,0.21668472372697867,,-0.0026840634946156904,False,False,独立池,-195.2053,0.0,17.988789852736534,53.28847962003184,0.7,0.0,37.3,Other
600135.SH,600135,乐凯胶片,19980122,,主板,L,309011923.09999996,2.1428571428571352,未知,未知,,,11.44,,,2.6876,4.0184,632983.3213,632983.3213,316086175.0,True,2,1,False,False,12.8,9.91,-5.9983566146261325,14.51451451451451,-10.625000000000007,False,2.1428571428571352,1.410939133031408,18.2358,-24.2404,-26268996.13,,,,-309502077.19,,-1.0022,0,632983.3213,316086175.0,1.0,1.5,PASS,False,0.4444444444444444,18.2358,-24.2404,1.0,18.2358,ESP-Q,,2.6876,-1.0022,,99.46392506573181,0.0,0.0,11.44,12.8,False,0,72.16494845360825,,0.5122324159021406,0,0,5.0,393,0.3785430256018407,False,-5.9983566146261325,,-0.007462522007843629,False,False,独立池,18.2358,0.0,21.107199936977587,28.37092452347799,0.7,0.0,19.86,Other
600149.SH,600149,廊坊发展,19991014,,主板,L,166669399.95,11.660777385159005,未知,未知,,,6.32,156.2351,149.331,9.4119,8.0652,240261.12,240261.12,180751218.39999998,True,1,0,False,False,6.74,5.57,-1.2499999999999956,4.635761589403975,-6.231454005934722,False,11.660777385159005,1.410939133031408,10.7,49.61,7719763.81,99.661,,,27499258.169999998,-71.3157,3.0812,0,240261.12,180751218.39999998,1.0,1.5,PASS,False,0.4444444444444444,10.7,49.61,1.0,10.7,ESP-Q,156.2351,9.4119,3.0812,14.601411214953272,99.46392506573181,0.0,0.0,6.32,6.74,False,0,90.37800687285224,,0.735474006116208,1,1,100.0,393,9.89646326790371,True,-1.2499999999999956,,0.001053326165470627,False,False,独立池,10.7,0.0,20.997100641608405,81.31282219017734,0.7,0.0,56.92,Tier2
600150.SH,600150,中国船舶,19980520,,主板,L,5474966283.4,23.968205441760926,未知,未知,,,40.55,38.8824,26.4125,2.0406,1.6544,30516394.3228,24619741.469,4738192634.400001,True,0,0,False,False,43.42,32.24,-1.529868868382711,18.949838662364304,-6.609857208659609,False,23.968205441760926,1.410939133031408,326.69,99.42,4767343200.0,98.6562,,,18166055659.85,143.2992,3.2989,0,30516394.3228,4738192634.400001,1.0,1.5,PASS,False,0.4444444444444444,326.69,99.42,1.0,326.69,,38.8824,2.0406,3.2989,0.1190192537267746,99.46392506573181,0.0,0.0,40.55,43.42,False,0,88.65979381443299,CHASE,0.8792048929663608,1,1,100.0,393,22.20389132450563,True,-1.529868868382711,,0.008025342743292634,True,False,独立池,326.69,0.0,25.61376726541858,81.7206915974136,1.0,0.0,81.72,Tier2
600153.SH,600153,建发股份,19980616,,主板,L,248151533.35000002,12.305986696230619,未知,未知,,,10.13,,,0.682,0.7131,2937232.5522,2937232.5522,379473513.0,True,0,0,False,False,10.68,8.69,-0.7835455435847183,4.9740932642487135,-5.149812734082381,False,12.305986696230619,1.410939133031408,537.46,-401.2,622521115.53,88.7808,,,-3454138774.58,-2306.9463,1.1426,0,2937232.5522,379473513.0,1.0,1.5,PASS,False,0.4444444444444444,537.46,-401.2,1.0,537.46,ESP-Q,,0.682,1.1426,,99.46392506573181,0.0,0.0,10.13,10.68,False,0,73.25315005727376,,0.7492354740061162,1,1,100.0,393,10.541672578975325,True,-0.7835455435847183,,-0.003115158156889533,False,False,独立池,537.46,0.0,28.693152132979172,77.71457544377796,0.7,0.0,54.4,Tier2
600155.SH,600155,华创云信,19980918,,主板,L,154314364.3,-4.272151898734188,未知,未知,,,6.05,73.5763,52.9956,0.6693,1.378,1339193.1986,1339193.1986,194535232.79999998,True,0,0,False,False,6.47,6.0,-5.616224648985968,-10.898379970544925,-6.4914992272024685,False,-4.272151898734188,1.410939133031408,161.39,-40.95,28471697.24,91.6934,,,441220801.59000003,8962.221,0.1553,0,1339193.1986,194535232.79999998,1.0,1.5,PASS,False,0.4444444444444444,161.39,-40.95,1.0,161.39,ESP-Q,73.5763,0.6693,0.1553,0.4558913191647562,99.46392506573181,0.0,0.0,6.05,6.47,False,0,73.25315005727376,,0.2974006116207951,0,0,5.0,393,-6.0364660159894825,False,-5.616224648985968,,-0.0035497424528327256,False,False,独立池,161.39,0.0,23.198706684653928,29.115686354112913,0.7,0.0,20.38,Other
600156.SH,600156,华升股份,19980527,,主板,L,637668417.1500001,71.24183006535947,未知,未知,,,13.1,,,14.4174,31.1391,526765.0196,526765.0196,681199537.8000001,False,7,3,False,True,15.61,7.59,8.354011579818032,55.397390272835125,-16.079436258808457,False,71.24183006535947,1.410939133031408,2.8908,-18.0506,-15600398.91,,,,-176473677.83999997,,-1.5554,0,526765.0196,681199537.8000001,1.0,1.5,PASS,False,0.4444444444444444,2.8908,-18.0506,1.0,2.8908,ESP-Q,,14.4174,-1.5554,,99.46392506573181,0.0,0.0,13.1,15.61,False,0,72.73768613974799,CHASE,0.9954128440366973,1,1,75.0,393,69.47751594810417,True,8.354011579818032,突破型|OVERHEAT,0.005771979907267398,True,True,独立池,2.8908,0.0,20.88300692662167,63.49790722724873,0.7,0.0,44.45,Other
600157.SH,600157,永泰能源,19980513,,主板,L,1341511488.1000001,2.941176470588247,未知,未知,,,1.75,183.0177,174.0314,0.8138,3.6405,3818108.7254,3818108.7254,1571031704.8,False,0,0,False,False,1.91,1.66,-3.8461538461538547,6.707317073170738,-8.376963350785338,False,2.941176470588247,1.410939133031408,57.89,-90.32,66906623.47,108.1932,,,458715532.15999997,563.3074,0.132,0,3818108.7254,1571031704.8,1.0,1.5,PASS,False,0.4444444444444444,57.89,-90.32,1.0,57.89,ESP-Q,183.0177,0.8138,0.132,3.161473484194161,99.46392506573181,0.0,0.0,1.75,1.91,False,0,89.69072164948454,,0.536697247706422,0,1,40.0,393,1.1768623533329525,False,-3.8461538461538547,,0.00046281688945433767,False,False,独立池,57.89,0.0,21.686554415391125,51.24452737792359,0.7,0.0,35.87,Other
600158.SH,600158,中体产业,19980327,,主板,L,1104140502.6999998,29.484902309058626,未知,未知,,,14.58,,,5.8297,15.2384,1398970.0517,1398970.0517,1528219752.3999999,True,1,1,False,False,14.89,10.06,8.240534521158116,47.12411705348134,-2.081934184016121,False,29.484902309058626,1.410939133031408,79.0851,-401.77,-6037976.96,,,,-269900531.85,-7917.2695,-0.2386,0,1398970.0517,1528219752.3999999,1.0,1.5,PASS,False,0.4444444444444444,79.0851,-401.77,1.0,79.0851,ESP-Q,,5.8297,-0.2386,,99.46392506573181,0.0,0.0,14.58,14.89,False,0,73.25315005727376,CHASE,0.9143730886850153,1,1,100.0,393,27.72058819180333,True,8.240534521158116,OVERHEAT,-0.0043368697466447444,True,True,独立池,79.0851,0.0,21.996218362852495,76.37518868975263,0.7,0.0,53.46,Tier2
600160.SH,600160,巨化股份,19980626,,主板,L,1464190138.5499997,4.359197907585011,未知,未知,,,35.91,25.6257,23.3753,4.4856,3.9602,9694788.1769,9694788.1769,1777229256.2,True,0,0,False,False,37.66,33.35,0.4194630872483174,-9.157601821401473,-4.6468401486988835,False,4.359197907585011,1.410939133031408,47.5,97.23,1163598248.7,99.1976,,,10142728772.48,61.9371,5.5796,0,9694788.1769,1777229256.2,1.0,1.5,PASS,False,0.4444444444444444,47.5,97.23,1.0,47.5,,25.6257,4.4856,5.5796,0.5394884210526315,99.46392506573181,0.0,0.0,35.91,37.66,False,0,92.78350515463917,,0.5764525993883792,0,1,55.0,393,2.594883790329716,False,0.4194630872483174,,0.00015719412675658465,False,False,独立池,47.5,0.0,21.53475478179073,59.6420025027499,1.0,0.0,59.64,Tier2
600163.SH,600163,中闽能源,19980602,,主板,L,377810352.29999995,9.70394736842104,未知,未知,,,6.67,24.3337,27.1962,1.7308,4.262,1269298.4274,1269298.4274,575921194.8,True,0,0,False,False,7.56,6.01,0.6033182503770718,10.981697171381043,-11.772486772486769,False,9.70394736842104,1.410939133031408,-23.15,-20.07,188438803.69,95.9915,,,1296664889.03,39.0845,2.714,0,1269298.4274,575921194.8,1.0,1.5,PASS,False,0.4444444444444444,-23.15,-20.07,1.0,-24.15,,24.3337,1.7308,2.714,,99.46392506573181,0.0,0.0,6.67,7.56,False,0,88.65979381443299,,0.7010703363914373,1,1,100.0,393,7.939633251165747,True,0.6033182503770718,,-0.0013870821216513624,False,False,独立池,-24.15,0.0,20.487936326788994,80.69552540968769,1.0,0.0,80.7,Tier2
600166.SH,600166,福田汽车,19980602,,主板,L,991363830.4999999,0.5899705014749346,未知,未知,,,3.41,19.796,18.8853,1.6777,2.9143,2699833.5251,2699833.5251,701912279.2,True,0,0,False,False,3.86,3.34,-6.318681318681318,7.57097791798107,-11.658031088082899,False,0.5899705014749346,1.410939133031408,76.12,487.681,402363813.81,80.2416,,,2539940066.3,239.1503,3.1626,0,2699833.5251,701912279.2,1.0,1.5,PASS,False,0.4444444444444444,76.12,487.681,1.0,76.12,,19.796,1.6777,3.1626,0.26006305832895427,99.46392506573181,10.0,0.0,3.41,3.86,True,0,73.25315005727376,,0.4724770642201835,0,0,5.0,393,-1.17434361578036,False,-6.318681318681318,,0.005165659731726024,False,False,独立池,76.12,0.0,21.952897757117317,28.86652456860559,1.0,0.0,38.87,Other
600170.SH,600170,上海建工,19980623,,主板,L,360394529.24999994,-3.6363636363636376,未知,未知,,,2.65,19.034,16.6118,0.7522,1.3805,2354774.0322,2354774.0322,391973283.20000005,False,0,0,False,False,2.79,2.62,-2.930402930402931,-11.371237458193995,-5.017921146953408,False,-3.6363636363636376,1.410939133031408,119.215,-89.87,27687008.65,2786.7466,,,727064863.6800001,-10601.4388,0.002,0,2354774.0322,391973283.20000005,1.0,1.5,PASS,False,0.4444444444444444,119.215,-89.87,1.0,119.215,ESP-Q,19.034,0.7522,0.002,0.15966111647024284,99.46392506573181,0.0,0.0,2.65,2.79,False,0,73.25315005727376,,0.3256880733944954,0,0,5.0,393,-5.4006777536189325,False,-2.930402930402931,,0.022960008906729567,False,False,独立池,119.215,0.0,22.5825228976379,28.992449596709708,0.7,0.0,20.29,Other
600171.SH,600171,上海贝岭,19980924,,主板,L,476839308.84999996,6.822327617657797,未知,未知,,,29.28,87.87,94.2401,4.5646,3.065,2075727.4312,2075727.4312,607386003.6,True,0,0,False,False,30.5,27.35,-3.3344338065368073,-7.575757575757569,-3.9999999999999925,False,6.822327617657797,1.410939133031408,26.63,-37.12,19490256.89,86.9396,,,485514614.87,-338.1898,0.4942,0,2075727.4312,607386003.6,1.0,1.5,PASS,False,0.4444444444444444,26.63,-37.12,1.0,26.63,ESP-Q,87.87,4.5646,0.4942,3.2996620352985357,99.46392506573181,0.0,0.0,29.28,30.5,False,0,92.78350515463917,,0.6414373088685015,0,1,55.0,393,5.058013500402502,True,-3.3344338065368073,,-0.011502619800345077,False,False,独立池,26.63,0.0,21.2298405995732,59.58101966630639,0.7,0.0,41.71,Other
