strategy_variant,subset,period_split,window,variant,sample_count,available_count,pending_count,mean_return_pct,median_return_pct,std_pct,monthly_t,sharpe_monthly,win_rate_pct
no_tier2_unknown,tier1_veto_passed,all,20,close,227,227,0,2.7588142381437897,0.5604483586869602,12.897123219624758,0.7803193429163771,0.1744847094918988,51.10132158590308
no_tier2_unknown,tier1_veto_passed,all,20,t1,227,227,0,2.572245985426183,0.48000000000001375,12.827100798090697,0.641915479785576,0.143536664860994,51.10132158590308
no_tier2_unknown,tier1_veto_passed,all,20,t1_net,227,227,0,2.4122459854261833,0.3200000000000137,12.827100798090697,0.5511330523863489,0.12323709697828288,50.66079295154186
no_tier2_unknown,tier1_veto_passed,all,20,excess_csi300,227,227,0,0.13856438304744373,-1.4874544512284427,11.06424335474962,-0.487031667084085,-0.10890359147950608,44.49339207048458
no_tier2_unknown,tier1_veto_passed,all,20,excess_csi1000,227,227,0,0.026057335568229215,-1.0032662805996573,11.226557978265188,-0.5354549353627744,-0.11973136343589195,43.17180616740088
no_tier2_unknown,tier1_veto_passed,all,20,excess_eligible,227,227,0,0.41417392826466204,-0.9570172768032852,10.724865280010075,-0.37652975440036845,-0.08419461263905244,45.81497797356828
no_tier2_unknown,tier1_veto_passed,discovery,5,close,89,89,0,-0.2624037346918356,-1.331114808652245,6.934045148412953,0.28844371711246597,0.09121391228406787,40.44943820224719
no_tier2_unknown,tier1_veto_passed,discovery,5,t1,89,89,0,-0.3753900836223216,-1.19999999999999,6.73676243984313,0.15108883942748233,0.047778486162229475,40.44943820224719
no_tier2_unknown,tier1_veto_passed,discovery,5,t1_net,89,89,0,-0.5353900836223219,-1.3599999999999899,6.73676243984313,0.04726362101874074,0.01494606928862285,39.325842696629216
no_tier2_unknown,tier1_veto_passed,discovery,5,excess_csi300,89,89,0,-0.13790760745927766,-0.49154899351370185,5.425751112712451,0.3407294346654761,0.10774810794044364,43.82022471910113
no_tier2_unknown,tier1_veto_passed,discovery,5,excess_csi1000,89,89,0,0.40079893532418576,0.6964416892819458,5.319724353396141,1.239859533229912,0.3920780103679745,56.17977528089888
no_tier2_unknown,tier1_veto_passed,discovery,5,excess_eligible,89,89,0,0.41535974708188883,0.0647841254203283,5.731271299859709,0.3316563723072966,0.10487895369998508,50.56179775280899
no_tier2_unknown,tier1_veto_passed,discovery,10,close,89,89,0,0.5517044248843249,-0.5643340857787726,10.301552442129838,0.640758476233654,0.20262562149572155,47.19101123595505
no_tier2_unknown,tier1_veto_passed,discovery,10,t1,89,89,0,0.42219066346680784,-0.8485062754109984,9.95442857092035,0.5255056826055355,0.166179488039502,46.06741573033708
no_tier2_unknown,tier1_veto_passed,discovery,10,t1_net,89,89,0,0.26219066346680797,-1.0085062754109984,9.95442857092035,0.4361260377227336,0.13791516261083525,46.06741573033708
no_tier2_unknown,tier1_veto_passed,discovery,10,excess_csi300,89,89,0,1.53702243183374,0.9037067751744288,9.043375029274765,1.2748974814677971,0.40315798246505447,51.68539325842697
no_tier2_unknown,tier1_veto_passed,discovery,10,excess_csi1000,89,89,0,1.8038780572868642,1.0634957144339818,8.793860230505839,1.9945979986056328,0.6307472692007153,53.93258426966292
no_tier2_unknown,tier1_veto_passed,discovery,10,excess_eligible,89,89,0,2.0223619423322683,0.12747113279250755,8.908169598367223,1.4463189784033619,0.4573662194882504,51.68539325842697
no_tier2_unknown,tier1_veto_passed,discovery,20,close,89,89,0,1.9385547325557173,-1.7396184062850595,13.241764874349546,0.06270040760947085,0.019827609826688113,42.69662921348314
no_tier2_unknown,tier1_veto_passed,discovery,20,t1,89,89,0,1.8436061301745796,-1.744186046511631,13.331269543225476,-0.009551749241753114,-0.003020528324272613,42.69662921348314
no_tier2_unknown,tier1_veto_passed,discovery,20,t1_net,89,89,0,1.6836061301745795,-1.904186046511631,13.331269543225476,-0.06457910651786458,-0.02042170658550773,42.69662921348314
no_tier2_unknown,tier1_veto_passed,discovery,20,excess_csi300,89,89,0,-1.7866385170059644,-3.344653156491816,9.753409833789215,-1.278320509137223,-0.4042404388579709,35.95505617977528
no_tier2_unknown,tier1_veto_passed,discovery,20,excess_csi1000,89,89,0,-0.9396430189271792,-2.0101652147501152,10.8604364332441,-0.8239346089876548,-0.2605510007441229,41.57303370786517
no_tier2_unknown,tier1_veto_passed,discovery,20,excess_eligible,89,89,0,0.8752748656593171,-0.2254988939566296,9.429303825379895,-0.3021016289632777,-0.09553292323710497,48.31460674157304
no_tier2_unknown,tier1_veto_passed,validation,5,close,138,138,0,1.1990204489984477,0.8922638125202109,8.329987369283819,0.35319876532410865,0.11169125651834827,57.2463768115942
no_tier2_unknown,tier1_veto_passed,validation,5,t1,138,138,0,0.9564874385425596,0.8180340256422669,8.066565159738005,0.21913002535556586,0.06929499838540364,54.347826086956516
no_tier2_unknown,tier1_veto_passed,validation,5,t1_net,138,138,0,0.7964874385425593,0.6580340256422669,8.066565159738005,0.1242254409709139,0.03928353368068867,54.347826086956516
no_tier2_unknown,tier1_veto_passed,validation,5,excess_csi300,138,138,0,1.0449229452310973,-0.16116002194632717,7.295692233958537,0.6455741717749726,0.20414847813856996,48.55072463768116
no_tier2_unknown,tier1_veto_passed,validation,5,excess_csi1000,138,138,0,1.2418722674926066,0.46360726835477095,6.888693679002395,2.1504711683506232,0.680038693451137,53.62318840579711
no_tier2_unknown,tier1_veto_passed,validation,5,excess_eligible,138,138,0,0.40811346954128647,-0.5014044378025766,6.97299650824084,0.17344601007344124,0.054848444290058286,45.65217391304348
no_tier2_unknown,tier1_veto_passed,validation,10,close,138,138,0,1.6188614498494533,1.1449699774341293,9.332010370298516,0.7069064649958973,0.22354345220851263,55.072463768115945
no_tier2_unknown,tier1_veto_passed,validation,10,t1,138,138,0,1.38195070769753,1.1469125189833451,9.184311901705067,0.5432149402521252,0.17177964702289966,55.79710144927537
no_tier2_unknown,tier1_veto_passed,validation,10,t1_net,138,138,0,1.2219507076975298,0.9869125189833452,9.184311901705067,0.44246093888996546,0.1399184342548864,55.072463768115945
no_tier2_unknown,tier1_veto_passed,validation,10,excess_csi300,138,138,0,1.0791793048337603,0.2444711470183325,8.601164502742444,0.667575527697446,0.21110591777127505,52.17391304347826
no_tier2_unknown,tier1_veto_passed,validation,10,excess_csi1000,138,138,0,0.9403132429398927,0.03914534848880047,8.317940281594813,0.8773385601907423,0.27743881292954753,50.0
no_tier2_unknown,tier1_veto_passed,validation,10,excess_eligible,138,138,0,0.09139940514044367,-0.5457181036268328,8.382586422238838,-0.34569122444184686,-0.10931716363687055,43.47826086956522
no_tier2_unknown,tier1_veto_passed,validation,20,close,138,138,0,3.287822180153489,1.697717210051164,12.690327825433602,1.2399664603500689,0.39211182369230835,56.52173913043478
no_tier2_unknown,tier1_veto_passed,validation,20,t1,138,138,0,3.0421658920739563,1.805534153813726,12.517862633680359,1.096644753741712,0.3467895205898269,56.52173913043478
no_tier2_unknown,tier1_veto_passed,validation,20,t1_net,138,138,0,2.882165892073957,1.645534153813726,12.517862633680359,1.020038948311287,0.3225646378746431,55.79710144927537
no_tier2_unknown,tier1_veto_passed,validation,20,excess_csi300,138,138,0,1.3801807461253661,-0.045159306925374176,11.699518336208142,0.7298182438350796,0.23078879284629913,50.0
no_tier2_unknown,tier1_veto_passed,validation,20,excess_csi1000,138,138,0,0.6488640859312101,-0.9235340226036892,11.452217318941132,0.40287255238998393,0.12739948723178612,44.20289855072464
no_tier2_unknown,tier1_veto_passed,validation,20,excess_eligible,138,138,0,0.11679723675651524,-1.0768782895138445,11.506829442788968,-0.2077982317059405,-0.06571157059461881,44.20289855072464
no_lock,all,all,5,close,354,348,6,0.9883908083153464,0.5790179319591138,8.2100433348956,0.8292609763160801,0.16927218796471685,54.59770114942529
no_lock,all,all,5,t1,354,348,6,0.7627547177430017,0.6064647720608218,8.035502104015027,0.2888049776802199,0.05895206920770194,52.87356321839081
no_lock,all,all,5,t1_net,354,348,6,0.6027547177430014,0.4464647720608218,8.035502104015025,0.13879468240752454,0.028331345909173352,52.29885057471264
no_lock,all,all,5,excess_csi300,354,348,6,0.6786841409468235,-0.19393485649257247,7.274083582844148,0.6497513595181066,0.13262994087491897,48.275862068965516
no_lock,all,all,5,excess_csi1000,354,348,6,1.0449953062638697,0.6315958610703776,6.983890915666582,1.889269514036944,0.38564552466553786,55.172413793103445
no_lock,all,all,5,excess_eligible,354,348,6,0.5351951714778691,-0.2104004514422544,6.985808993866342,1.142180616691046,0.2331466420825402,48.85057471264368
no_lock,all,all,10,close,354,348,6,1.1570556770277163,0.6982287643108154,9.79345878626133,1.0823772328895545,0.2209393274820836,52.87356321839081
no_lock,all,all,10,t1,354,348,6,0.9325738956945926,0.6615347292203255,9.657469873507806,0.5250884234677928,0.10718322561154571,52.87356321839081
no_lock,all,all,10,t1_net,354,348,6,0.7725738956945926,0.5015347292203255,9.657469873507806,0.3780943618233199,0.07717818842419781,52.58620689655172
no_lock,all,all,10,excess_csi300,354,348,6,0.624818953077559,-0.20634912766306357,9.044637579260085,0.6814303937217496,0.1390963966535107,48.56321839080459
no_lock,all,all,10,excess_csi1000,354,348,6,0.7202809758900398,-0.17606025629459676,8.795987793282723,0.8535957594487371,0.1742395047710749,48.85057471264368
no_lock,all,all,10,excess_eligible,354,348,6,0.47067705918408675,-0.38927954253366936,8.724989529804272,0.9424512666434784,0.1923770592263512,45.97701149425287
no_lock,all,all,20,close,354,348,6,2.3623063309747523,-0.09798176596909625,12.677067905478971,1.5894389064412726,0.32444285817570073,49.42528735632184
no_lock,all,all,20,t1,354,348,6,2.1509805870494425,-0.26866787000897063,12.725742641529036,1.1467871057576111,0.23408693772577302,49.137931034482754
no_lock,all,all,20,t1_net,354,348,6,1.9909805870494424,-0.42866787000897066,12.725742641529036,1.041444405957907,0.21258394917273452,48.85057471264368
no_lock,all,all,20,excess_csi300,354,348,6,0.2582974512969832,-1.5686296934715793,11.430533625108216,0.1549156290289571,0.03162202035860287,42.5287356321839
no_lock,all,all,20,excess_csi1000,354,348,6,-0.145165646990799,-1.2465432131669785,11.68420147873569,-0.39202670507200643,-0.08002211608091384,42.5287356321839
no_lock,all,all,20,excess_eligible,354,348,6,0.411437882929682,-1.335028715390045,11.245338290531523,0.4434687296549932,0.090522675377916,44.54022988505747
no_lock,all,discovery,5,close,174,168,6,-0.08778007933490259,-0.34180965197563307,7.630059839107328,-0.3483825356254784,-0.10056937536216717,47.61904761904761
no_lock,all,discovery,5,t1,174,168,6,-0.26537119029864653,-0.36886893141579447,7.571739337863442,-0.6680961840322134,-0.19286275584778007,47.023809523809526
no_lock,all,discovery,5,t1_net,174,168,6,-0.4253711902986466,-0.5288689314157945,7.571739337863442,-0.7647235707791096,-0.2207566797224854,46.42857142857143
no_lock,all,discovery,5,excess_csi300,174,168,6,-0.37564145360171597,-0.5566941187226504,6.821054452829462,-0.8410322456212579,-0.24278509670329437,45.23809523809524
no_lock,all,discovery,5,excess_csi1000,174,168,6,0.4722740116512337,0.8094020417444447,6.62153615816049,0.14867283962618852,0.04291815198968301,56.547619047619044
no_lock,all,discovery,5,excess_eligible,174,168,6,0.15191869827485385,-0.0034540972242745327,6.6312734419626675,0.04231745166690709,0.012215996055653894,50.0
no_lock,all,discovery,10,close,174,168,6,-0.1847636281088469,-0.4896182064532073,9.952814058454399,-0.2107975019700872,-0.06085199725346527,48.80952380952381
no_lock,all,discovery,10,t1,174,168,6,-0.36440278990595293,-0.5229782651021753,9.861291128198795,-0.5584963196131029,-0.1612240002350201,47.61904761904761
no_lock,all,discovery,10,t1_net,174,168,6,-0.524402789905953,-0.6829782651021753,9.861291128198795,-0.6478566545592517,-0.18702010695303717,47.61904761904761
no_lock,all,discovery,10,excess_csi300,174,168,6,-0.3406999274209035,-1.3141012191905335,9.142536842377329,-0.44939410112494177,-0.1297289026283575,43.452380952380956
no_lock,all,discovery,10,excess_csi1000,174,168,6,0.16393065848461677,-0.5060032679997106,8.849238025390306,-0.19197351264021345,-0.05541797960005264,47.023809523809526
no_lock,all,discovery,10,excess_eligible,174,168,6,0.3801085399285275,-0.41371627019804225,8.813960689210518,0.43946794386994603,0.12686346784676236,45.23809523809524
no_lock,all,discovery,20,close,174,168,6,1.1977375617025037,-1.4982566602349257,12.759179689112717,0.3998030600638612,0.1154132021753532,42.857142857142854
no_lock,all,discovery,20,t1,174,168,6,1.052448929577169,-1.5818854053636366,13.04753498863262,0.11595988125288269,0.033474734328274434,42.26190476190476
no_lock,all,discovery,20,t1_net,174,168,6,0.8924489295771688,-1.7418854053636366,13.047534988632622,0.0555884047230817,0.016046990215346543,42.26190476190476
no_lock,all,discovery,20,excess_csi300,174,168,6,-1.430276085170713,-2.443426855997294,10.821204205932595,-1.17380345008704,-0.338847868941732,35.11904761904761
no_lock,all,discovery,20,excess_csi1000,174,168,6,-1.3224237035548132,-1.7396126377915488,11.596901634109509,-0.9505778676965417,-0.2744081939001494,41.07142857142857
no_lock,all,discovery,20,excess_eligible,174,168,6,0.0878315928193815,-1.4566146118510752,10.791974492133184,-0.022761053032923053,-0.006570550047798737,44.047619047619044
no_lock,all,validation,5,close,180,180,0,1.9928169701222456,1.352020630615658,8.616902227691762,1.557076984225723,0.4494894079958459,61.111111111111114
no_lock,all,validation,5,t1,180,180,0,1.7223388985818733,0.9718427661574602,8.35253315185537,1.3400994479371684,0.3868533885036965,58.333333333333336
no_lock,all,validation,5,t1_net,180,180,0,1.562338898581873,0.8118427661574602,8.35253315185537,1.2156083202929566,0.3509158954751436,57.77777777777777
no_lock,all,validation,5,excess_csi300,180,180,0,1.6627213625254604,0.5462845911336833,7.559648809561745,2.32545642670898,0.6713014469745874,51.11111111111111
no_lock,all,validation,5,excess_csi1000,180,180,0,1.5795351812356633,0.5665093216048911,7.2836477173276055,4.208383013913273,1.2148555329679385,53.888888888888886
no_lock,all,validation,5,excess_eligible,180,180,0,0.8929198798006832,-0.3964621083629576,7.3014860616575294,2.2022650396956083,0.6357391567475807,47.77777777777778
no_lock,all,validation,10,close,180,180,0,2.4094203618218417,1.3669026655774297,9.499732535717568,2.2854394164874123,0.6597495311627943,56.666666666666664
no_lock,all,validation,10,t1,180,180,0,2.1430854689217687,1.4160497379920645,9.328656527977124,1.8798850324530272,0.5426760647661518,57.77777777777777
no_lock,all,validation,10,t1_net,180,180,0,1.9830854689217685,1.2560497379920645,9.328656527977124,1.7395352379374522,0.502160568944014,57.22222222222222
no_lock,all,validation,10,excess_csi300,180,180,0,1.5259699082094573,0.5528375523154105,8.883118080078953,2.028187083254996,0.5854871792420969,53.333333333333336
no_lock,all,validation,10,excess_csi1000,180,180,0,1.2395412721351013,0.21900743221717756,8.738613667776239,2.1388223040865944,0.6174248165065854,50.55555555555556
no_lock,all,validation,10,excess_eligible,180,180,0,0.555207677155942,-0.37771710119265567,8.664871108453571,1.1841144195551876,0.34182438944075255,46.666666666666664
no_lock,all,validation,20,close,180,180,0,3.449237182295518,1.821209372577648,12.537797583426938,2.3793020755052208,0.6868453468881873,55.55555555555556
no_lock,all,validation,20,t1,180,180,0,3.1762768006902307,1.5618177103410402,12.366158699125771,2.117947299021117,0.6113987216096414,55.55555555555556
no_lock,all,validation,20,t1_net,180,180,0,3.016276800690231,1.4018177103410403,12.366158699125773,2.0112590003911808,0.580600462642953,55.00000000000001
no_lock,all,validation,20,excess_csi300,180,180,0,1.834299418666833,-0.13696570589994406,11.784014004490064,1.8547146176550624,0.5354099918865421,49.44444444444444
no_lock,all,validation,20,excess_csi1000,180,180,0,0.9536085391356142,-0.9953531810671379,11.690364244919346,1.0801886528818123,0.3118236047584468,43.888888888888886
no_lock,all,validation,20,excess_eligible,180,180,0,0.7134704203659623,-1.0129722305829152,11.674554340305756,0.8260668893605773,0.23846497047048304,45.0
no_lock,tier1_only,all,5,close,305,305,0,0.8988822919614728,0.5698005698005604,7.965981084070485,1.2223923178202218,0.2548864178981531,54.09836065573771
no_lock,tier1_only,all,5,t1,305,305,0,0.7887054214352597,0.5141388174807249,7.680264749542151,1.0856107803629524,0.22636549576142473,52.459016393442624
no_lock,tier1_only,all,5,t1_net,305,305,0,0.6287054214352595,0.35413881748072484,7.680264749542151,0.9137131665343621,0.1905223655361469,51.80327868852459
no_lock,tier1_only,all,5,excess_csi300,305,305,0,0.7252684272194583,-0.2163649798522016,6.982614942553816,1.3934659698546994,0.290557740212726,47.868852459016395
no_lock,tier1_only,all,5,excess_csi1000,305,305,0,1.0357826416838194,0.6264329288847792,6.660142730078941,2.8769227582306116,0.5998798632199194,55.40983606557377
no_lock,tier1_only,all,5,excess_eligible,305,305,0,0.5662615627452446,-0.07169231986887736,6.732360050755357,1.1711401037659563,0.24419959251550014,49.50819672131148
no_lock,tier1_only,all,10,close,305,305,0,1.2454893785949177,0.7531380753138084,9.74184488234359,1.3481768313822835,0.2811143020410005,53.442622950819676
no_lock,tier1_only,all,10,t1,305,305,0,1.1399844759189404,0.8310249307479145,9.548691451086123,1.185182792012604,0.247127695427036,54.42622950819672
no_lock,tier1_only,all,10,t1_net,305,305,0,0.9799844759189402,0.6710249307479145,9.548691451086123,1.0350346130355457,0.21581963586589795,54.09836065573771
no_lock,tier1_only,all,10,excess_csi300,305,305,0,0.7478473430286547,-0.008592062464185535,8.947187920448973,1.0826196213688701,0.22574179599642208,49.8360655737705
no_lock,tier1_only,all,10,excess_csi1000,305,305,0,0.8910149930864341,-0.11502861685716015,8.624850475191643,1.6176565385885098,0.3373047052893789,49.18032786885246
no_lock,tier1_only,all,10,excess_eligible,305,305,0,0.7408904771866445,-0.21679055076659415,8.605537782781717,0.950492046499865,0.19819129214182923,46.885245901639344
no_lock,tier1_only,all,20,close,305,305,0,3.092559942271628,0.5823912298732248,12.88268203887257,1.8617400761112628,0.38819964109691374,51.47540983606558
no_lock,tier1_only,all,20,t1,305,305,0,2.9984831990927105,0.48000000000001375,12.868228148175927,1.7037415265681537,0.35525466611706463,51.47540983606558
no_lock,tier1_only,all,20,t1_net,305,305,0,2.8384831990927104,0.3200000000000137,12.868228148175927,1.5956887814008023,0.33272411127123597,51.147540983606554
no_lock,tier1_only,all,20,excess_csi300,305,305,0,0.6281961219639756,-1.1240267422404804,11.606837448611763,0.5714019896286424,0.11914555105846308,43.606557377049185
no_lock,tier1_only,all,20,excess_csi1000,305,305,0,0.3130261027923027,-1.1442432534623403,11.75642749460749,0.17287348796567226,0.03604661404916491,42.950819672131146
no_lock,tier1_only,all,20,excess_eligible,305,305,0,0.9368191511168338,-0.9570172768032852,11.274087693805168,0.8220096743536441,0.17140086559709697,46.22950819672131
no_lock,tier1_only,discovery,5,close,131,131,0,-0.32677961880091083,-0.41109969167524296,7.143032023816802,0.3560271890918105,0.10734623648931349,45.038167938931295
no_lock,tier1_only,discovery,5,t1,131,131,0,-0.22671976616385245,-0.45000000000001705,6.853028074968162,0.3353342327312571,0.10110707539375405,45.038167938931295
no_lock,tier1_only,discovery,5,t1_net,131,131,0,-0.3867197661638526,-0.6100000000000171,6.8530280749681625,0.22048781862258943,0.06647957865591501,44.274809160305345
no_lock,tier1_only,discovery,5,excess_csi300,131,131,0,-0.31749126547511125,-0.5510358991177022,6.332360610793038,0.15623493033350289,0.047106603914867685,44.274809160305345
no_lock,tier1_only,discovery,5,excess_csi1000,131,131,0,0.5424705119002955,0.9042546304405374,6.099424743522151,1.2446025695076104,0.3752617941971791,58.01526717557252
no_lock,tier1_only,discovery,5,excess_eligible,131,131,0,0.25042246640914445,0.07852754718875898,6.20358474714998,0.5676371290169465,0.17114903400216103,51.908396946564885
no_lock,tier1_only,discovery,10,close,131,131,0,-0.019341693794179386,-0.5320092214931682,10.279686296798863,0.387283264274508,0.11677029774387228,48.854961832061065
no_lock,tier1_only,discovery,10,t1,131,131,0,0.08476233416774437,0.0,10.0687361173023,0.3609595251688844,0.10883339177182144,49.61832061068702
no_lock,tier1_only,discovery,10,t1_net,131,131,0,-0.07523766583225575,-0.16,10.0687361173023,0.2749164855242184,0.08289043919700037,49.61832061068702
no_lock,tier1_only,discovery,10,excess_csi300,131,131,0,0.044581674980196315,-1.3240208007767147,9.400181752025802,0.33731885574009374,0.10170546174562833,45.038167938931295
no_lock,tier1_only,discovery,10,excess_csi1000,131,131,0,0.7680970394722977,-0.3219735007697011,8.922992348067954,0.947616352459292,0.28571708057387707,47.32824427480916
no_lock,tier1_only,discovery,10,excess_eligible,131,131,0,1.1465559695684011,-0.10887115765595157,8.84811752732734,0.9092711019739909,0.27415555254188284,47.32824427480916
no_lock,tier1_only,discovery,20,close,131,131,0,2.50569312821798,-0.9287925696594312,13.268739638526638,0.8053611289217893,0.24282551685187434,45.80152671755725
no_lock,tier1_only,discovery,20,t1,131,131,0,2.64766638413718,-0.700636942675148,13.454437165123162,0.7683285657450993,0.23165977893530956,45.80152671755725
no_lock,tier1_only,discovery,20,t1_net,131,131,0,2.48766638413718,-0.860636942675148,13.454437165123162,0.7079055213821146,0.21344154558594416,45.80152671755725
no_lock,tier1_only,discovery,20,excess_csi300,131,131,0,-0.9022564034729523,-1.987471913370742,11.139246237341101,-0.43440488055808196,-0.1309779996282101,35.87786259541985
no_lock,tier1_only,discovery,20,excess_csi1000,131,131,0,-0.4267913794164565,-1.7237108623657682,11.773577309145432,-0.24835371394013436,-0.0748814622209712,41.98473282442748
no_lock,tier1_only,discovery,20,excess_eligible,131,131,0,1.213432198710581,-0.5810220491429781,10.663445077907854,0.6117751394176876,0.18445714486507578,48.091603053435115
no_lock,tier1_only,validation,5,close,174,174,0,1.8216507420182102,1.2708503700783913,8.43641648944256,1.3744110456085235,0.3967582935796381,60.91954022988506
no_lock,tier1_only,validation,5,t1,174,174,0,1.553192200604706,0.9192262215593217,8.184929590301921,1.172057085184515,0.33834373681844393,58.04597701149425
no_lock,tier1_only,validation,5,t1_net,174,174,0,1.3931922006047057,0.7592262215593216,8.184929590301921,1.0477415714623413,0.3024569391624722,57.47126436781609
no_lock,tier1_only,validation,5,excess_csi300,174,174,0,1.510334632638933,0.42594521282821596,7.35537806597498,1.9812230993052906,0.5719298448543071,50.57471264367817
no_lock,tier1_only,validation,5,excess_csi1000,174,174,0,1.4071843026127944,0.5205031128499682,7.047490229268224,3.6250524903150745,1.0464625155549658,53.44827586206896
no_lock,tier1_only,validation,5,excess_eligible,174,174,0,0.804048468607481,-0.3964621083629576,7.1129669621925204,1.3328554441473897,0.38476222473467686,47.701149425287355
no_lock,tier1_only,validation,10,close,174,174,0,2.197747254933836,1.3669026655774297,9.232378090751475,1.844406978327032,0.5324344327161682,56.896551724137936
no_lock,tier1_only,validation,10,t1,174,174,0,1.9344333297661052,1.4160497379920645,9.086274615673254,1.5174935228829762,0.4380626469649999,58.04597701149425
no_lock,tier1_only,validation,10,t1_net,174,174,0,1.774433329766105,1.2560497379920645,9.086274615673254,1.383006217220479,0.3992395059015848,57.47126436781609
no_lock,tier1_only,validation,10,excess_csi300,174,174,0,1.27731747242146,0.5528375523154105,8.579801103081289,1.5206237194452898,0.4389662568789341,53.44827586206896
no_lock,tier1_only,validation,10,excess_csi1000,174,174,0,0.9835566708074217,0.21900743221717756,8.418230800000838,1.4879048142604148,0.42952112252089536,50.57471264367817
no_lock,tier1_only,validation,10,excess_eligible,174,174,0,0.43547565246244835,-0.37771710119265567,8.431095428822598,0.30945043372039915,0.08933064560465946,46.55172413793103
no_lock,tier1_only,validation,20,close,174,174,0,3.534396451702823,1.821209372577648,12.60472614863603,2.0856876327647154,0.6020861581110909,55.74712643678161
no_lock,tier1_only,validation,20,t1,174,174,0,3.2626039046052075,1.5618177103410402,12.441458028761755,1.8697824938555794,0.5397597130767843,55.74712643678161
no_lock,tier1_only,validation,20,t1_net,174,174,0,3.1026039046052083,1.4018177103410403,12.441458028761755,1.7690682588225393,0.5106860177230078,55.172413793103445
no_lock,tier1_only,validation,20,excess_csi300,174,174,0,1.7804333681262607,-0.13696570589994406,11.84823636325503,1.5521941730213304,0.44807986181421694,49.42528735632184
no_lock,tier1_only,validation,20,excess_csi1000,174,174,0,0.8700151267540698,-0.9953531810671379,11.74660773050724,0.8018410644222155,0.2314715771957311,43.67816091954023
no_lock,tier1_only,validation,20,excess_eligible,174,174,0,0.7285645003422309,-1.0129722305829152,11.73901859860316,0.5226386015019386,0.15087276863301693,44.827586206896555
no_lock,tier1_veto_passed,all,5,close,227,227,0,0.6260391611198782,0.2293577981651307,7.82918687787051,0.4670812251562563,0.10444253704632737,50.66079295154186
no_lock,tier1_veto_passed,all,5,t1,227,227,0,0.4342975730241701,-0.32292787944024903,7.585583990442267,0.27087692982536826,0.060569922862596354,48.89867841409692
no_lock,tier1_veto_passed,all,5,t1_net,227,227,0,0.27429757302416974,-0.48292787944024906,7.585583990442267,0.12695322089173228,0.028387603187645983,48.458149779735685
no_lock,tier1_veto_passed,all,5,excess_csi300,227,227,0,0.5811699972599813,-0.36133072172551683,6.638059690987601,0.7374686435323059,0.16490300182127968,46.69603524229075
no_lock,tier1_veto_passed,all,5,excess_csi1000,227,227,0,0.9121122385807587,0.5341225825319151,6.321000089755812,2.3333301092831804,0.5217484738304203,54.62555066079295
no_lock,tier1_veto_passed,all,5,excess_eligible,227,227,0,0.4109545210880424,-0.36682102030573516,6.501152881203591,0.38338244505351404,0.08572692085197353,47.57709251101321
no_lock,tier1_veto_passed,all,10,close,227,227,0,1.2004606779468259,0.6432591798445353,9.715235410018177,0.9700636355286494,0.216912823154264,51.98237885462555
no_lock,tier1_veto_passed,all,10,t1,227,227,0,1.005657122074031,0.6105834464043447,9.483563590489595,0.7742307803103724,0.17312326550466986,51.98237885462555
no_lock,tier1_veto_passed,all,10,t1_net,227,227,0,0.845657122074031,0.45058344640434467,9.483563590489597,0.6368459081860616,0.14240307418966233,51.541850220264315
no_lock,tier1_veto_passed,all,10,excess_csi300,227,227,0,1.258686081498951,0.3503943961545186,8.760196963397108,1.4239789648653631,0.3184113763968736,51.98237885462555
no_lock,tier1_veto_passed,all,10,excess_csi1000,227,227,0,1.2788915181684415,0.34246857684239185,8.498916369257026,2.1186254036998013,0.47373904215306895,51.541850220264315
no_lock,tier1_veto_passed,all,10,excess_eligible,227,227,0,0.8484728228059608,-0.3467801048312644,8.624852103576153,0.9891709571406844,0.22118535015351012,46.69603524229075
no_lock,tier1_veto_passed,all,20,close,227,227,0,2.7588142381437897,0.5604483586869602,12.897123219624758,0.7803193429163771,0.1744847094918988,51.10132158590308
no_lock,tier1_veto_passed,all,20,t1,227,227,0,2.572245985426183,0.48000000000001375,12.827100798090697,0.641915479785576,0.143536664860994,51.10132158590308
no_lock,tier1_veto_passed,all,20,t1_net,227,227,0,2.4122459854261833,0.3200000000000137,12.827100798090697,0.5511330523863489,0.12323709697828288,50.66079295154186
no_lock,tier1_veto_passed,all,20,excess_csi300,227,227,0,0.13856438304744373,-1.4874544512284427,11.06424335474962,-0.487031667084085,-0.10890359147950608,44.49339207048458
no_lock,tier1_veto_passed,all,20,excess_csi1000,227,227,0,0.026057335568229215,-1.0032662805996573,11.226557978265188,-0.5354549353627744,-0.11973136343589195,43.17180616740088
no_lock,tier1_veto_passed,all,20,excess_eligible,227,227,0,0.41417392826466204,-0.9570172768032852,10.724865280010075,-0.37652975440036845,-0.08419461263905244,45.81497797356828
no_lock,tier1_veto_passed,discovery,5,close,89,89,0,-0.2624037346918356,-1.331114808652245,6.934045148412953,0.28844371711246597,0.09121391228406787,40.44943820224719
no_lock,tier1_veto_passed,discovery,5,t1,89,89,0,-0.3753900836223216,-1.19999999999999,6.73676243984313,0.15108883942748233,0.047778486162229475,40.44943820224719
no_lock,tier1_veto_passed,discovery,5,t1_net,89,89,0,-0.5353900836223219,-1.3599999999999899,6.73676243984313,0.04726362101874074,0.01494606928862285,39.325842696629216
