feature_family,feature,feature_value,all_sample_count,all_bad_5d_rate_pct,all_bad_10d_rate_pct,all_bad_20d_rate_pct,all_mean_5d_t1_net,all_monthly_t_5d_t1_net,all_win_rate_5d_pct,all_mean_10d_t1_net,all_monthly_t_10d_t1_net,all_win_rate_10d_pct,all_mean_20d_t1_net,all_monthly_t_20d_t1_net,all_win_rate_20d_pct,discovery_sample_count,discovery_bad_5d_rate_pct,discovery_bad_10d_rate_pct,discovery_bad_20d_rate_pct,discovery_mean_5d_t1_net,discovery_monthly_t_5d_t1_net,discovery_win_rate_5d_pct,discovery_mean_10d_t1_net,discovery_monthly_t_10d_t1_net,discovery_win_rate_10d_pct,discovery_mean_20d_t1_net,discovery_monthly_t_20d_t1_net,discovery_win_rate_20d_pct,validation_sample_count,validation_bad_5d_rate_pct,validation_bad_10d_rate_pct,validation_bad_20d_rate_pct,validation_mean_5d_t1_net,validation_monthly_t_5d_t1_net,validation_win_rate_5d_pct,validation_mean_10d_t1_net,validation_monthly_t_10d_t1_net,validation_win_rate_10d_pct,validation_mean_20d_t1_net,validation_monthly_t_20d_t1_net,validation_win_rate_20d_pct,discovery_bad20_lift_pctpt,validation_bad20_lift_pctpt,discovery_mean20_delta_pct,validation_mean20_delta_pct,candidate_flag
technical,drawdown_20d_bucket,dd20_lt_-20,6,0.0,0.0,33.33333333333333,1.7968061824795145,1.065331301951624,83.33333333333334,1.7872825340356473,-0.1312029933871044,50.0,-0.7572547540810634,-1.0825054893197537,50.0,1,0.0,0.0,100.0,4.120618311533879,,100.0,-4.55952437574317,,0.0,-8.72123662306777,,0.0,5,0.0,0.0,20.0,1.3320437566686418,0.40254034280508544,80.0,3.056643915991411,0.4698551584202714,60.0,0.8355416197162778,-0.44947523802999934,60.0,69.46564885496183,-5.862068965517242,-11.208903007204949,-2.2670622848889304,observation
industry_l1,l1_name,交通运输,1,0.0,0.0,0.0,-3.3143052003410123,,0.0,11.348951406649626,,100.0,1.118772378516635,,100.0,0,,,,,,,,,,,,,1,0.0,0.0,0.0,-3.3143052003410123,,0.0,11.348951406649626,,100.0,1.118772378516635,,100.0,,-25.862068965517242,,-1.9838315260885733,observation
industry_l2,l2_name,物流,1,0.0,0.0,0.0,-3.3143052003410123,,0.0,11.348951406649626,,100.0,1.118772378516635,,100.0,0,,,,,,,,,,,,,1,0.0,0.0,0.0,-3.3143052003410123,,0.0,11.348951406649626,,100.0,1.118772378516635,,100.0,,-25.862068965517242,,-1.9838315260885733,observation
technical,drawdown_20d_bucket,dd20_-10_-5,87,22.988505747126435,29.88505747126437,31.03448275862069,-0.06705592670684854,0.04951547654779428,47.12643678160919,-0.2688894336233738,-0.37638228395327267,48.275862068965516,0.5973517580142621,0.6149547648395827,49.42528735632184,34,26.47058823529412,35.294117647058826,35.294117647058826,-0.43345392025317087,-0.39602307528938274,41.17647058823529,-1.3793321735807516,-1.0804007988038142,44.11764705882353,-0.5935222071223252,0.2712567513556319,38.23529411764706,53,20.754716981132077,26.41509433962264,28.30188679245283,0.1679918427379619,0.35009555880584414,50.943396226415096,0.4434700599341899,0.47380890189160063,50.943396226415096,1.361308641309431,0.6418797091166897,56.60377358490566,4.759766502020657,2.439817826935588,-3.0811885912595054,-1.7412952632957772,observation
rank,rank_bucket,top_6_10,102,22.54901960784314,33.33333333333333,31.372549019607842,0.16138047567484157,0.3514218695496421,50.0,0.15199978457779523,0.28993866933838364,50.0,1.6383171989518532,0.9385412282180291,47.05882352941176,43,27.906976744186046,39.53488372093023,37.2093023255814,-0.6265692018694982,-0.022559076165514905,44.18604651162791,-0.2531279342853675,0.15702450295438788,48.837209302325576,1.9730728612718775,0.6669484076114948,44.18604651162791,59,18.64406779661017,28.8135593220339,27.11864406779661,0.7356488847325805,0.4710307027220649,54.23728813559322,0.447262359342473,0.27611249327017895,50.847457627118644,1.3943427331931912,0.6280902624087144,49.152542372881356,6.6749511805432284,1.256575102279367,-0.5145935228653027,-1.708261171412017,observation
industry_l2,l2_name,半导体,12,33.33333333333333,41.66666666666667,41.66666666666667,-2.3968287673278232,-0.9241582394512752,16.666666666666664,-2.0242755090342164,-0.472841671855665,50.0,0.6889612563190824,0.47539499632808735,50.0,6,50.0,50.0,50.0,-4.336189121448268,-2.249197270185468,0.0,-2.1542080471132583,-0.24834944859660255,50.0,-0.11002297198089235,0.517293582656794,50.0,6,16.666666666666664,33.33333333333333,33.33333333333333,-0.45746841320737813,0.1927147851643617,33.33333333333333,-1.8943429709551733,-0.40584600066864157,50.0,1.4879454846190574,-0.05863826626186309,50.0,19.46564885496183,7.471264367816087,-2.5976893561180727,-1.614658419986151,observation
size,market_cap_bucket,mv_q2,76,22.36842105263158,32.89473684210527,34.21052631578947,0.25425794610370006,-0.016926751974265273,51.31578947368421,0.4445251448567167,0.21309520164822432,53.94736842105263,1.9061489076926956,0.7507533008520025,48.68421052631579,26,23.076923076923077,34.61538461538461,46.15384615384615,0.19494129654860526,0.3035099593199866,42.30769230769231,0.00563037273432972,0.3721550817483529,50.0,2.7046036739388652,0.4896842628687618,30.76923076923077,50,22.0,32.0,28.000000000000004,0.2851026038723498,-0.3525781182313185,56.00000000000001,0.6727504263603578,-0.18433265338312965,56.00000000000001,1.4909524292446867,0.7290117745185501,57.99999999999999,15.619495008807984,2.1379310344827616,0.21693728980168503,-1.6116514753605216,observation
technical,pct_20d_bucket,pct20_0_10,147,23.12925170068027,33.33333333333333,28.57142857142857,-0.5962216287617169,0.6835765550101468,47.61904761904761,-0.5254572063841033,0.15991206240671235,46.93877551020408,2.471646157778179,0.5734876720100189,51.02040816326531,68,32.35294117647059,41.17647058823529,32.35294117647059,-1.67918933721091,0.3668877450071361,38.23529411764706,-1.8671817598807359,-0.03994904276090574,39.705882352941174,3.458277254070132,0.21866150233344034,45.588235294117645,79,15.18987341772152,26.582278481012654,25.31645569620253,0.3359531076249301,0.5866278959157065,55.69620253164557,0.6294449409294541,0.3296341645976145,53.16455696202531,1.6223940748939674,0.6982718094661874,55.69620253164557,1.818590031432418,-0.5456132693147104,0.9706108699329516,-1.480209829711241,observation
fundamental,q1_dt_yoy_bucket,q1_-30_0,21,19.047619047619047,9.523809523809524,14.285714285714285,0.810540202767135,0.20009954598095564,52.38095238095239,3.445028495533761,1.2140468701104723,52.38095238095239,8.297037687815749,1.31163501914035,52.38095238095239,11,27.27272727272727,18.181818181818183,0.0,0.08026986535054771,0.23369171613708253,45.45454545454545,2.8745702898066763,0.6866644111706295,45.45454545454545,14.311243075673804,1.3005409232313172,63.63636363636363,10,10.0,0.0,30.0,1.613837573925381,-0.07282535620212083,60.0,4.072532521833553,1.1103255894033546,60.0,1.681411761171886,0.31193077297251715,40.0,-30.53435114503817,4.137931034482758,11.823576691536624,-1.4211921434333223,observation
risk,risk_reasons,low_base_growth,46,21.73913043478261,26.08695652173913,26.08695652173913,0.6747878531277841,0.23869635606316422,54.347826086956516,2.692070069731746,1.1413696894684007,60.86956521739131,1.8308273421991605,0.8060382244600953,58.69565217391305,21,23.809523809523807,33.33333333333333,33.33333333333333,0.2756931856963206,0.49723697926237914,57.14285714285714,4.353078088198128,1.3086205088447254,57.14285714285714,1.866566078879827,1.0967490575505572,42.857142857142854,25,20.0,20.0,20.0,1.010027373770213,-0.14005373275913002,52.0,1.2968233342199853,0.10254343356322751,64.0,1.8008068033874007,0.034719537614969355,72.0,2.7989821882951595,-5.862068965517242,-0.6211003052573532,-1.3017971012178076,observation
industry_l1,l1_name,国防军工,13,15.384615384615385,53.84615384615385,38.46153846153847,-0.42925604754979035,-0.39078540933979206,38.46153846153847,-4.8642840398384415,-1.0699078174329788,30.76923076923077,-0.48096561361716533,0.49002961602223544,38.46153846153847,11,18.181818181818183,54.54545454545454,36.36363636363637,-1.0758951448268503,-1.392823553516427,27.27272727272727,-6.485370246107863,-2.5562270540354946,27.27272727272727,-0.9187358313691537,0.4009509057340645,36.36363636363637,2,0.0,50.0,50.0,3.12725898747404,,100.0,4.051690094643371,,50.0,1.926770584018771,,50.0,5.829285218598198,24.137931034482758,-3.406402215506334,-1.1758333205864373,observation
industry_l1,l1_name,房地产,4,50.0,50.0,75.0,-2.9796773212472663,-0.9079906785770961,25.0,-3.380108967161239,-0.13923853389566154,50.0,-4.4612888712735295,-0.3023239781220822,25.0,2,100.0,100.0,100.0,-5.957123164519031,,0.0,-11.163146538807306,,0.0,-10.951878933173514,,0.0,2,0.0,0.0,50.0,-0.0022314779755014946,,50.0,4.402928604484828,,100.0,2.0293011906264535,,50.0,69.46564885496183,24.137931034482758,-13.439545317310694,-1.0733027139787548,observation
industry_l2,l2_name,房地产开发,4,50.0,50.0,75.0,-2.9796773212472663,-0.9079906785770961,25.0,-3.380108967161239,-0.13923853389566154,50.0,-4.4612888712735295,-0.3023239781220822,25.0,2,100.0,100.0,100.0,-5.957123164519031,,0.0,-11.163146538807306,,0.0,-10.951878933173514,,0.0,2,0.0,0.0,50.0,-0.0022314779755014946,,50.0,4.402928604484828,,100.0,2.0293011906264535,,50.0,69.46564885496183,24.137931034482758,-13.439545317310694,-1.0733027139787548,observation
industry_l2,l2_name,稀有金属,5,20.0,20.0,20.0,1.0381519139400486,0.9461307822631028,60.0,2.6639786798433063,1.0030082683423645,60.0,7.475557814477254,1.1701771831011691,40.0,2,0.0,0.0,0.0,4.919653417935381,,100.0,9.387886691282626,,100.0,15.633737340064586,,50.0,3,33.33333333333333,33.33333333333333,33.33333333333333,-1.549515755390173,,33.33333333333333,-1.8186266611162398,,33.33333333333333,2.0367714640857,,33.33333333333333,-30.53435114503817,7.471264367816087,13.146070955927406,-1.0658324405195083,observation
technical,pct_20d_bucket,pct20_-10_0,6,0.0,33.33333333333333,33.33333333333333,1.1093544717557495,,50.0,-0.8395581825603323,,50.0,-0.008394026662653431,,33.33333333333333,2,0.0,0.0,50.0,-0.12196868008949113,,50.0,3.2516331096196716,,100.0,-4.577225950783005,,0.0,4,0.0,50.0,25.0,1.72501604767837,,50.0,-2.885153828650335,,25.0,2.2760219353975226,,50.0,19.46564885496183,-0.862068965517242,-7.064892334920184,-0.8265819692076857,observation
fundamental,q1_dt_yoy_bucket,q1_100_200,47,4.25531914893617,23.404255319148938,17.02127659574468,1.819662576840218,1.6222402094761776,48.93617021276596,0.6654881000159891,-0.12606937342722327,51.06382978723404,2.196743769419904,0.2983447782488461,57.446808510638306,18,5.555555555555555,22.22222222222222,22.22222222222222,1.386016536131126,1.079368097894373,50.0,-0.6939085558193319,-0.2224430138526906,50.0,1.6468868020633207,-0.14043279828366378,38.88888888888889,29,3.4482758620689653,24.137931034482758,13.793103448275861,2.0888221883148272,1.1872287538449207,48.275862068965516,1.5092515415689471,0.030953676021957078,51.724137931034484,2.53803430088261,0.875164296917674,68.96551724137932,-8.312128922815948,-12.06896551724138,-0.8407795820738595,-0.5645696037225982,observation
