subset,period_split,group_type,group_field,group_value,variant,window,sample_count,available_count,mean_return_pct,median_return_pct,std_pct,monthly_t,sharpe_monthly,win_rate_pct
all,validation,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,20,165,165,3.3724227562472566,1.1969937369519725,12.543340109279697,2.0885631226171135,0.6029162405312579,54.54545454545454
all,validation,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,20,15,15,-0.901328710437048,1.8153086419753264,9.705930107696574,-0.711833639294809,-0.23727787976493633,60.0
all,validation,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,5,168,168,1.5393539544548072,0.7592262215593216,8.302885649124166,1.1251804735832063,0.3248116246550874,57.738095238095234
all,validation,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,5,12,12,1.8841281163607952,3.4017388836057916,9.409563206258495,0.08816383823440212,0.03599273623992723,58.333333333333336
all,validation,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,10,168,168,1.940803042529631,1.1260967197263707,9.400638501617069,1.521002267684283,0.439075534342776,56.547619047619044
all,validation,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,10,12,12,2.575039438411693,3.561266357404973,8.60568557118856,0.6006453186348836,0.2452124245078135,66.66666666666666
all,validation,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,20,168,168,2.842089652614826,1.082504493873231,12.50046730580426,1.8807264175914213,0.5429189517342238,52.976190476190474
all,validation,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,20,12,12,5.4548968737459065,3.688519071891987,10.448383633768817,1.1054485376912924,0.45129747570824735,83.33333333333334
all,validation,low_base_growth,esp_raw_gt_200,False,t1_net,5,164,164,1.607090406749037,0.9021956312999669,8.429199504792498,1.0342467447650263,0.2985613182492911,59.14634146341463
all,validation,low_base_growth,esp_raw_gt_200,True,t1_net,5,16,16,1.1036359398684428,-0.7265044437705269,7.758123153927088,-0.23154383440336632,-0.07718127813445544,43.75
all,validation,low_base_growth,esp_raw_gt_200,False,t1_net,10,164,164,2.0946707091058796,1.3810139325568784,9.483573414717819,1.4869733000947807,0.4292522175437539,56.70731707317073
all,validation,low_base_growth,esp_raw_gt_200,True,t1_net,10,16,16,0.8393367570346315,0.7320542562436241,7.721712266395793,-0.3015334387497253,-0.10051114624990844,62.5
all,validation,low_base_growth,esp_raw_gt_200,False,t1_net,20,164,164,3.3861645268431744,1.4018177103410403,12.580511901263591,2.101571135074209,0.606671330278121,54.268292682926834
all,validation,low_base_growth,esp_raw_gt_200,True,t1_net,20,16,16,-0.7750723923774429,1.4670405102459807,9.390409531221605,-0.6491944484901132,-0.21639814949670444,62.5
tier1_only,all,rank,rank_bucket,top_1_5,t1_net,5,111,111,1.2533572409323865,0.3190419161676773,7.600107184145196,1.3379444912173317,0.27898071162707294,53.153153153153156
tier1_only,all,rank,rank_bucket,top_6_10,t1_net,5,102,102,0.16138047567484157,0.15923309129211483,7.7377814709173895,0.3514218695496422,0.07668653895591106,50.0
tier1_only,all,rank,rank_bucket,top_11_15,t1_net,5,92,92,0.39317055734158063,0.36022730347721643,7.746120043331893,0.40276832217283837,0.09240139021109654,52.17391304347826
tier1_only,all,rank,rank_bucket,top_1_5,t1_net,10,111,111,1.172680575439031,0.6403201280512462,8.43305598065982,1.1161376666467029,0.2327307915678679,55.85585585585585
tier1_only,all,rank,rank_bucket,top_6_10,t1_net,10,102,102,0.1519997845777951,-0.05750865451970663,10.129581607861725,0.28993866933838364,0.06326980472085308,50.0
tier1_only,all,rank,rank_bucket,top_11_15,t1_net,10,92,92,1.665475470158796,2.2699916887640104,10.171293863952865,1.3670916448101813,0.3136323329624411,56.52173913043478
tier1_only,all,rank,rank_bucket,top_1_5,t1_net,20,111,111,2.7863299344633417,-0.3896434323256436,12.366206258635007,1.6113262918818212,0.335984757606497,48.64864864864865
tier1_only,all,rank,rank_bucket,top_6_10,t1_net,20,102,102,1.6383171989518532,-0.7771171171171163,13.228165006676857,0.9385412282180291,0.20480648672123536,47.05882352941176
tier1_only,all,rank,rank_bucket,top_11_15,t1_net,20,92,92,4.232026072877791,2.682609008932262,13.059001888628456,2.08572667810261,0.4784985165103191,58.69565217391305
tier1_only,all,tier,tier_group,Tier1,t1_net,5,305,305,0.6287054214352595,0.35413881748072484,7.680264749542151,0.9137131665343621,0.1905223655361469,51.80327868852459
tier1_only,all,tier,tier_group,Tier1,t1_net,10,305,305,0.9799844759189402,0.6710249307479145,9.548691451086123,1.0350346130355457,0.21581963586589795,54.09836065573771
tier1_only,all,tier,tier_group,Tier1,t1_net,20,305,305,2.8384831990927104,0.3200000000000137,12.868228148175927,1.5956887814008023,0.33272411127123597,51.147540983606554
tier1_only,all,entry,entry_flag_group,可直接观察,t1_net,5,301,301,0.6446662649149378,0.3190419161676773,7.714139207873956,0.9691909685183884,0.20209028691002057,51.49501661129568
tier1_only,all,entry,entry_flag_group,资金流背离,t1_net,5,4,4,-0.5723480504105272,0.9709233116949203,4.954995485967415,-0.23101859609415235,-0.11550929804707617,75.0
tier1_only,all,entry,entry_flag_group,可直接观察,t1_net,10,301,301,1.029256188964624,0.6710249307479145,9.560432475890563,1.1187069626497406,0.23326652681848048,54.15282392026578
tier1_only,all,entry,entry_flag_group,资金流背离,t1_net,10,4,4,-2.727711930768746,-2.0958822164913418,8.975578635322057,-0.607807483304584,-0.303903741652292,50.0
tier1_only,all,entry,entry_flag_group,可直接观察,t1_net,20,301,301,2.9114273018910946,0.3200000000000137,12.874498389710443,1.6805606819810628,0.35042112589063934,51.162790697674424
tier1_only,all,entry,entry_flag_group,资金流背离,t1_net,20,4,4,-2.650560536485645,-2.3137471402386156,12.803922195207113,-0.4140232182100932,-0.2070116091050466,50.0
tier1_only,all,technical_flag,l4_flag_group,none,t1_net,5,298,298,0.5435991751853794,0.33659036682420107,7.455658514488401,0.90959366192027,0.18966338944533406,51.67785234899329
tier1_only,all,technical_flag,l4_flag_group,突破型,t1_net,5,7,7,4.251799904644449,4.120618311533879,14.880339873058423,0.7559777040082656,0.28573271450220966,57.14285714285714
tier1_only,all,technical_flag,l4_flag_group,none,t1_net,10,298,298,0.9387240643594232,0.6556725293995803,9.561634101810844,1.0734618166612524,0.22383226171376408,54.0268456375839
tier1_only,all,technical_flag,l4_flag_group,突破型,t1_net,10,7,7,2.7364991394526634,1.523501683501687,9.51033091936433,0.7612875143168978,0.2877396341572908,57.14285714285714
tier1_only,all,technical_flag,l4_flag_group,none,t1_net,20,298,298,2.692778127391173,0.18837008108051792,12.793773931499977,1.5277218751184636,0.318552031632502,50.33557046979866
tier1_only,all,technical_flag,l4_flag_group,突破型,t1_net,20,7,7,9.041356251529631,3.8262555738066517,15.550693696778271,1.5382709365076392,0.5814117638625204,85.71428571428571
tier1_only,all,technical_flag,has_l4_overheat,False,t1_net,5,305,305,0.6287054214352595,0.35413881748072484,7.680264749542151,0.9137131665343621,0.1905223655361469,51.80327868852459
tier1_only,all,technical_flag,has_l4_overheat,False,t1_net,10,305,305,0.9799844759189402,0.6710249307479145,9.548691451086123,1.0350346130355457,0.21581963586589795,54.09836065573771
tier1_only,all,technical_flag,has_l4_overheat,False,t1_net,20,305,305,2.8384831990927104,0.3200000000000137,12.868228148175927,1.5956887814008023,0.33272411127123597,51.147540983606554
tier1_only,all,technical_flag,has_l4_breakout,False,t1_net,5,298,298,0.5435991751853794,0.33659036682420107,7.455658514488401,0.90959366192027,0.18966338944533406,51.67785234899329
tier1_only,all,technical_flag,has_l4_breakout,True,t1_net,5,7,7,4.251799904644449,4.120618311533879,14.880339873058423,0.7559777040082656,0.28573271450220966,57.14285714285714
tier1_only,all,technical_flag,has_l4_breakout,False,t1_net,10,298,298,0.9387240643594232,0.6556725293995803,9.561634101810844,1.0734618166612524,0.22383226171376408,54.0268456375839
tier1_only,all,technical_flag,has_l4_breakout,True,t1_net,10,7,7,2.7364991394526634,1.523501683501687,9.51033091936433,0.7612875143168978,0.2877396341572908,57.14285714285714
tier1_only,all,technical_flag,has_l4_breakout,False,t1_net,20,298,298,2.692778127391173,0.18837008108051792,12.793773931499977,1.5277218751184636,0.318552031632502,50.33557046979866
tier1_only,all,technical_flag,has_l4_breakout,True,t1_net,20,7,7,9.041356251529631,3.8262555738066517,15.550693696778271,1.5382709365076392,0.5814117638625204,85.71428571428571
tier1_only,all,technical_flag,has_l4_lock,False,t1_net,5,305,305,0.6287054214352595,0.35413881748072484,7.680264749542151,0.9137131665343621,0.1905223655361469,51.80327868852459
tier1_only,all,technical_flag,has_l4_lock,False,t1_net,10,305,305,0.9799844759189402,0.6710249307479145,9.548691451086123,1.0350346130355457,0.21581963586589795,54.09836065573771
tier1_only,all,technical_flag,has_l4_lock,False,t1_net,20,305,305,2.8384831990927104,0.3200000000000137,12.868228148175927,1.5956887814008023,0.33272411127123597,51.147540983606554
tier1_only,all,score,final_score_bucket,lt_70,t1_net,5,111,111,-0.23543108276615812,-0.8146839661945137,7.346860626744528,0.010548062047105716,0.0029255060436627163,41.44144144144144
tier1_only,all,score,final_score_bucket,70_80,t1_net,5,161,161,0.9063883498330038,0.6842056792018482,7.876776959962673,0.7396184265574341,0.15422110283943896,55.27950310559007
tier1_only,all,score,final_score_bucket,80_90,t1_net,5,32,32,2.8286351767691205,1.3611088871285084,6.837398559288559,1.5421763309545173,0.4121639614588503,71.875
tier1_only,all,score,final_score_bucket,90_plus,t1_net,5,1,1,-18.556846254927734,-18.556846254927734,,,,0.0
tier1_only,all,score,final_score_bucket,lt_70,t1_net,10,111,111,0.7573142425311703,-1.452517006802729,10.56237838050932,0.5167631568223788,0.14332431224567121,45.04504504504504
tier1_only,all,score,final_score_bucket,70_80,t1_net,10,161,161,0.6505318259966498,1.0861059190031155,8.913118539663559,0.3304336901533172,0.06890018728703594,57.7639751552795
tier1_only,all,score,final_score_bucket,80_90,t1_net,10,32,32,3.7781765583680857,2.0729198296611617,8.655703215954135,1.4187149992880108,0.37916753262949804,68.75
tier1_only,all,score,final_score_bucket,90_plus,t1_net,10,1,1,-10.803889618922486,-10.803889618922486,,,,0.0
tier1_only,all,score,final_score_bucket,lt_70,t1_net,20,111,111,1.4951167292600653,-1.3164625850340126,13.21922101513568,0.7436446386890313,0.20624991350132266,45.94594594594595
tier1_only,all,score,final_score_bucket,70_80,t1_net,20,161,161,3.302966704498145,0.9526564673156869,12.627563131324731,0.8444407750591804,0.1760780734173671,52.79503105590062
tier1_only,all,score,final_score_bucket,80_90,t1_net,20,32,32,5.452164671742339,2.006596154131872,12.781521869704228,1.478993215771674,0.39527756362718786,62.5
tier1_only,all,score,final_score_bucket,90_plus,t1_net,20,1,1,-6.467490144546657,-6.467490144546657,,,,0.0
tier1_only,all,score,final_score_bucket_fine,lt_60,t1_net,5,73,73,-0.5549790485127493,-1.417071024512879,7.97484050080839,0.6934495811714365,0.20908291561588685,36.986301369863014
tier1_only,all,score,final_score_bucket_fine,60_70,t1_net,5,38,38,0.37843737774702985,-0.07097922848665159,6.010270664935317,0.12282346352543676,0.037032667633252345,50.0
tier1_only,all,score,final_score_bucket_fine,70_75,t1_net,5,127,127,1.420649082482103,0.8814944618944988,7.051290134667549,0.4388555411087711,0.09576613029913086,58.26771653543307
tier1_only,all,score,final_score_bucket_fine,75_80,t1_net,5,34,34,-1.0145267397680429,-1.2188866578965516,10.303172706316538,0.04663616367216335,0.012464039021053468,44.11764705882353
tier1_only,all,score,final_score_bucket_fine,80_85,t1_net,5,28,28,2.0853504793408564,1.2356895634862133,6.379153095436635,1.4741244621875715,0.39397633449773506,67.85714285714286
tier1_only,all,score,final_score_bucket_fine,85_90,t1_net,5,4,4,8.031628058766966,6.4812229047329355,8.694246897217768,2.381737486938309,1.3750967792228557,100.0
tier1_only,all,score,final_score_bucket_fine,90_plus,t1_net,5,1,1,-18.556846254927734,-18.556846254927734,,,,0.0
tier1_only,all,score,final_score_bucket_fine,lt_60,t1_net,10,73,73,0.4142341977374753,-2.4318052738336604,11.612244120231633,0.9439621012260446,0.2846152823711157,39.726027397260275
tier1_only,all,score,final_score_bucket_fine,60_70,t1_net,10,38,38,1.4163890654243207,0.7889911846542466,8.282413624706287,0.12923201650587454,0.03896491905918198,55.26315789473685
tier1_only,all,score,final_score_bucket_fine,70_75,t1_net,10,127,127,0.8556362676881003,1.6257142857143017,8.666810052510291,0.29131191775604637,0.06356947209332536,59.84251968503938
tier1_only,all,score,final_score_bucket_fine,75_80,t1_net,10,34,34,-0.11559358855670954,0.027544532614963813,9.880156309752776,-0.12485866041177422,-0.033369880645172434,50.0
tier1_only,all,score,final_score_bucket_fine,80_85,t1_net,10,28,28,2.595937265742276,1.4866437786069822,7.332189947214357,1.4122229058762608,0.3774324476816623,64.28571428571429
tier1_only,all,score,final_score_bucket_fine,85_90,t1_net,10,4,4,12.053851606748754,8.252786694210496,13.637294279069692,1.964634594897557,1.1342823122233558,100.0
tier1_only,all,score,final_score_bucket_fine,90_plus,t1_net,10,1,1,-10.803889618922486,-10.803889618922486,,,,0.0
tier1_only,all,score,final_score_bucket_fine,lt_60,t1_net,20,73,73,-0.5520164007977523,-3.6646079630384643,13.421164256646415,0.7585527875801437,0.22871227091649984,36.986301369863014
tier1_only,all,score,final_score_bucket_fine,60_70,t1_net,20,38,38,5.427767215950085,2.8997975696298184,12.03535838827273,0.8363604244989704,0.2521721561423137,63.1578947368421
tier1_only,all,score,final_score_bucket_fine,70_75,t1_net,20,127,127,4.024149333388107,1.7508280254777067,12.932697194338731,1.2210565003114486,0.2664563733569087,53.54330708661418
tier1_only,all,score,final_score_bucket_fine,75_80,t1_net,20,34,34,0.6091374730562292,0.22588829471183358,11.18167840787328,0.7564548203770892,0.20217105474462077,50.0
tier1_only,all,score,final_score_bucket_fine,80_85,t1_net,20,28,28,4.153917619788594,1.4407101804246583,11.97211183572148,1.4393751706157827,0.3846891956766818,57.14285714285714
tier1_only,all,score,final_score_bucket_fine,85_90,t1_net,20,4,4,14.539894035418554,8.050013523961034,16.501485794890023,2.640889682731223,1.5247183692249773,100.0
tier1_only,all,score,final_score_bucket_fine,90_plus,t1_net,20,1,1,-6.467490144546657,-6.467490144546657,,,,0.0
tier1_only,all,data_quality,data_quality_bucket,75_90,t1_net,5,15,15,2.748145663867218,2.0622222222222364,11.200548315317528,0.31440907426724524,0.14060801256086805,60.0
tier1_only,all,data_quality,data_quality_bucket,90_plus,t1_net,5,290,290,0.5190792019991238,0.30331162773437514,7.464955797068613,0.9228318149644199,0.19242373517053288,51.37931034482759
tier1_only,all,data_quality,data_quality_bucket,75_90,t1_net,10,15,15,0.8653103212980625,2.1578807947019873,14.327582286542773,0.1913385768057947,0.08556921289116429,66.66666666666666
tier1_only,all,data_quality,data_quality_bucket,90_plus,t1_net,10,290,290,0.9859158977096752,0.5853143699944653,9.271722927815297,1.0650871046157564,0.22208601353870075,53.44827586206896
tier1_only,all,data_quality,data_quality_bucket,75_90,t1_net,20,15,15,2.9781559943242732,-0.4955704697986517,14.843446094838756,0.5911007229836378,0.26434827962813723,40.0
tier1_only,all,data_quality,data_quality_bucket,90_plus,t1_net,20,290,290,2.83125874416694,0.47074786746031283,12.78716587794288,1.562019192776983,0.32570351672779757,51.724137931034484
tier1_only,all,data_quality,l2_unknown,False,t1_net,5,305,305,0.6287054214352595,0.35413881748072484,7.680264749542151,0.9137131665343621,0.1905223655361469,51.80327868852459
tier1_only,all,data_quality,l2_unknown,False,t1_net,10,305,305,0.9799844759189402,0.6710249307479145,9.548691451086123,1.0350346130355457,0.21581963586589795,54.09836065573771
tier1_only,all,data_quality,l2_unknown,False,t1_net,20,305,305,2.8384831990927104,0.3200000000000137,12.868228148175927,1.5956887814008023,0.33272411127123597,51.147540983606554
tier1_only,all,risk_flag,overheat_flag,False,t1_net,5,305,305,0.6287054214352595,0.35413881748072484,7.680264749542151,0.9137131665343621,0.1905223655361469,51.80327868852459
tier1_only,all,risk_flag,overheat_flag,False,t1_net,10,305,305,0.9799844759189402,0.6710249307479145,9.548691451086123,1.0350346130355457,0.21581963586589795,54.09836065573771
tier1_only,all,risk_flag,overheat_flag,False,t1_net,20,305,305,2.8384831990927104,0.3200000000000137,12.868228148175927,1.5956887814008023,0.33272411127123597,51.147540983606554
tier1_only,all,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,5,277,277,0.7118851174591837,0.4293909626719207,7.772288686580722,0.82300477233332,0.17160835786925846,52.34657039711191
tier1_only,all,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,5,28,28,-0.19417942851570585,-0.7265044437705269,6.7721414889270894,-0.15359853768654358,-0.041050935938037963,46.42857142857143
tier1_only,all,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,10,277,277,0.9628796674305825,0.6710249307479145,9.512858113766983,0.8519974675344464,0.17765375272105668,53.79061371841155
tier1_only,all,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,10,28,28,1.149199902750194,0.7320542562436241,10.074916029284898,0.3400957377566207,0.09089440924195664,57.14285714285714
tier1_only,all,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,20,277,277,3.3035184421920194,0.5604116638078961,13.102050595454386,1.6528624539909866,0.3446456461108693,51.985559566786996
tier1_only,all,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,20,28,28,-1.7620440272825957,-1.8139784286194514,9.245710181877326,-1.1307867706519832,-0.30221547666258886,42.857142857142854
tier1_only,all,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,5,283,283,0.45755083532816687,0.10415094339622413,7.556233878445884,0.772860743330981,0.16115260504337475,50.53003533568905
tier1_only,all,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,5,22,22,2.8303757790855895,2.201043707891208,9.038786448795932,0.739928397196808,0.22309680593007913,68.18181818181817
tier1_only,all,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,10,283,283,0.5762059297898163,0.5594244604316502,9.028197728991033,0.572615519737803,0.11939858957811533,53.003533568904594
tier1_only,all,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,10,22,22,6.174044864761759,4.605965166908559,13.960736390302825,1.6855108720365666,0.5082006493281841,68.18181818181817
tier1_only,all,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,20,283,283,2.56610176713028,-0.27904761904761866,12.930828996048643,1.4433691418143755,0.30096327087348734,49.11660777385159
tier1_only,all,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,20,22,22,6.3422988920639805,3.688519071891987,11.74426354046812,2.2496905439138764,0.6783072207793531,77.27272727272727
tier1_only,all,low_base_growth,esp_raw_gt_200,False,t1_net,5,276,276,0.7264727635381699,0.4464647720608218,7.782607455763591,0.8474765588805605,0.1767110781020861,52.53623188405797
tier1_only,all,low_base_growth,esp_raw_gt_200,True,t1_net,5,29,29,-0.3017699723717509,-0.9700810081008048,6.675303091424293,-0.4361066900705727,-0.116554415594578,44.827586206896555
tier1_only,all,low_base_growth,esp_raw_gt_200,False,t1_net,10,276,276,0.9252489727232672,0.6556725293995803,9.509461749170525,0.8383642762679737,0.1748110358324001,53.62318840579711
tier1_only,all,low_base_growth,esp_raw_gt_200,True,t1_net,10,29,29,1.5009154718501745,1.1933834586466177,10.07304342975997,0.47147224777129637,0.12600625846659894,58.620689655172406
tier1_only,all,low_base_growth,esp_raw_gt_200,False,t1_net,20,276,276,3.3114341887995393,0.5416496821713347,13.125187308399164,1.661846412816986,0.3465189310213854,51.81159420289855
tier1_only,all,low_base_growth,esp_raw_gt_200,True,t1_net,20,29,29,-1.662705530530898,-1.7237708107272718,9.094853646645142,-1.070198970971405,-0.28602270607521635,44.827586206896555
tier1_only,discovery,rank,rank_bucket,top_1_5,t1_net,5,51,51,0.31598219133684485,-1.0171428571428562,7.319110833510959,0.21582521445371022,0.06507375060372235,45.09803921568628
tier1_only,discovery,rank,rank_bucket,top_6_10,t1_net,5,43,43,-0.6265692018694979,-0.49783783783785107,7.217320096073961,-0.02255907616551488,-0.007519692055171627,44.18604651162791
tier1_only,discovery,rank,rank_bucket,top_11_15,t1_net,5,37,37,-1.0765650120339278,-0.8146839661945137,5.758610571689397,-0.6170977536207296,-0.21817700312010163,43.24324324324324
tier1_only,discovery,rank,rank_bucket,top_1_5,t1_net,10,51,51,0.12063556686573844,0.47076176613294785,7.845851008522893,0.041087299218043376,0.012388286832301153,52.94117647058824
tier1_only,discovery,rank,rank_bucket,top_6_10,t1_net,10,43,43,-0.2531279342853675,-0.6119774011299327,12.096401770213275,0.15702450295438788,0.05234150098479596,48.837209302325576
tier1_only,discovery,rank,rank_bucket,top_11_15,t1_net,10,37,37,-0.1384877556731722,-3.11857988165682,10.478059707058165,0.40875282410224734,0.14451594687592556,45.94594594594595
tier1_only,discovery,rank,rank_bucket,top_1_5,t1_net,20,51,51,2.3179927316662265,-0.9233587786259777,12.215088938012263,0.7711450303640935,0.2325089749695382,43.13725490196079
tier1_only,discovery,rank,rank_bucket,top_6_10,t1_net,20,43,43,1.9730728612718775,-1.534867379539757,14.939493741946487,0.6669484076114948,0.22231613587049825,44.18604651162791
tier1_only,discovery,rank,rank_bucket,top_11_15,t1_net,20,37,37,3.319581999251413,1.7698245614034926,13.601518034094173,0.8144095212007172,0.2879372475519582,51.35135135135135
tier1_only,discovery,tier,tier_group,Tier1,t1_net,5,131,131,-0.3867197661638526,-0.6100000000000171,6.8530280749681625,0.22048781862258943,0.06647957865591501,44.274809160305345
tier1_only,discovery,tier,tier_group,Tier1,t1_net,10,131,131,-0.07523766583225575,-0.16,10.0687361173023,0.2749164855242184,0.08289043919700037,49.61832061068702
tier1_only,discovery,tier,tier_group,Tier1,t1_net,20,131,131,2.48766638413718,-0.860636942675148,13.454437165123162,0.7079055213821146,0.21344154558594416,45.80152671755725
tier1_only,discovery,entry,entry_flag_group,可直接观察,t1_net,5,129,129,-0.35991512048397456,-0.6100000000000171,6.866581461706682,0.31135741050021803,0.09387779148417144,44.18604651162791
tier1_only,discovery,entry,entry_flag_group,资金流背离,t1_net,5,2,2,-2.1156194125159744,-2.1156194125159744,8.003491504809428,,,50.0
tier1_only,discovery,entry,entry_flag_group,可直接观察,t1_net,10,129,129,0.07241898630438355,0.006666666666670512,10.06217164813628,0.41096384281011894,0.12391026081852366,50.3875968992248
tier1_only,discovery,entry,entry_flag_group,资金流背离,t1_net,10,2,2,-9.599091728645488,-9.599091728645488,5.954310820843437,,,0.0
tier1_only,discovery,entry,entry_flag_group,可直接观察,t1_net,20,129,129,2.712963043529162,-0.4986004514672636,13.412504601022528,0.8077603801471677,0.243548918314818,46.51162790697674
tier1_only,discovery,entry,entry_flag_group,资金流背离,t1_net,20,2,2,-12.043968146645636,-12.043968146645636,8.795673149647849,,,0.0
tier1_only,discovery,technical_flag,l4_flag_group,none,t1_net,5,128,128,-0.2537137412772015,-0.5849500124968775,6.698050089129998,0.30990460347494486,0.09343975368456932,44.53125
tier1_only,discovery,technical_flag,l4_flag_group,突破型,t1_net,5,3,3,-6.061643494660957,-2.4003258655804505,12.424338892908715,-0.8450408992074876,-0.4878845906336864,33.33333333333333
tier1_only,discovery,technical_flag,l4_flag_group,none,t1_net,10,128,128,0.06431634028612374,0.163333333333331,10.12270809899049,0.38581058006764546,0.11632626674852271,50.78125
tier1_only,discovery,technical_flag,l4_flag_group,突破型,t1_net,10,3,3,-6.029541926883112,-4.55952437574317,5.3330669205338115,-1.9582489999362247,-1.1305955872534947,0.0
tier1_only,discovery,technical_flag,l4_flag_group,none,t1_net,20,128,128,2.3073163842207274,-0.8919978606505629,13.213974861173172,0.6683080221248436,0.20150245034296743,45.3125
tier1_only,discovery,technical_flag,l4_flag_group,突破型,t1_net,20,3,3,10.182599713905823,1.7508280254777067,24.24546625844992,0.7274258976757978,0.419979537838627,66.66666666666666
tier1_only,discovery,technical_flag,has_l4_overheat,False,t1_net,5,131,131,-0.3867197661638526,-0.6100000000000171,6.8530280749681625,0.22048781862258943,0.06647957865591501,44.274809160305345
tier1_only,discovery,technical_flag,has_l4_overheat,False,t1_net,10,131,131,-0.07523766583225575,-0.16,10.0687361173023,0.2749164855242184,0.08289043919700037,49.61832061068702
tier1_only,discovery,technical_flag,has_l4_overheat,False,t1_net,20,131,131,2.48766638413718,-0.860636942675148,13.454437165123162,0.7079055213821146,0.21344154558594416,45.80152671755725
tier1_only,discovery,technical_flag,has_l4_breakout,False,t1_net,5,128,128,-0.2537137412772015,-0.5849500124968775,6.698050089129998,0.30990460347494486,0.09343975368456932,44.53125
tier1_only,discovery,technical_flag,has_l4_breakout,True,t1_net,5,3,3,-6.061643494660957,-2.4003258655804505,12.424338892908715,-0.8450408992074876,-0.4878845906336864,33.33333333333333
tier1_only,discovery,technical_flag,has_l4_breakout,False,t1_net,10,128,128,0.06431634028612374,0.163333333333331,10.12270809899049,0.38581058006764546,0.11632626674852271,50.78125
tier1_only,discovery,technical_flag,has_l4_breakout,True,t1_net,10,3,3,-6.029541926883112,-4.55952437574317,5.3330669205338115,-1.9582489999362247,-1.1305955872534947,0.0
tier1_only,discovery,technical_flag,has_l4_breakout,False,t1_net,20,128,128,2.3073163842207274,-0.8919978606505629,13.213974861173172,0.6683080221248436,0.20150245034296743,45.3125
tier1_only,discovery,technical_flag,has_l4_breakout,True,t1_net,20,3,3,10.182599713905823,1.7508280254777067,24.24546625844992,0.7274258976757978,0.419979537838627,66.66666666666666
tier1_only,discovery,technical_flag,has_l4_lock,False,t1_net,5,131,131,-0.3867197661638526,-0.6100000000000171,6.8530280749681625,0.22048781862258943,0.06647957865591501,44.274809160305345
tier1_only,discovery,technical_flag,has_l4_lock,False,t1_net,10,131,131,-0.07523766583225575,-0.16,10.0687361173023,0.2749164855242184,0.08289043919700037,49.61832061068702
tier1_only,discovery,technical_flag,has_l4_lock,False,t1_net,20,131,131,2.48766638413718,-0.860636942675148,13.454437165123162,0.7079055213821146,0.21344154558594416,45.80152671755725
tier1_only,discovery,score,final_score_bucket,lt_70,t1_net,5,60,60,-0.692918267492849,-1.4099696792342584,7.530704812024496,-0.23678994266076192,-0.08949818589166002,36.666666666666664
tier1_only,discovery,score,final_score_bucket,70_80,t1_net,5,64,64,-0.2190509978185654,-0.03622508749269823,6.434931032432097,0.42620409080339955,0.12850536848267624,50.0
tier1_only,discovery,score,final_score_bucket,80_90,t1_net,5,7,7,0.70486722035635,1.598241758241752,4.740762038516854,0.8029007600125485,0.3590681357148607,57.14285714285714
tier1_only,discovery,score,final_score_bucket,lt_70,t1_net,10,60,60,0.9824241149012433,-3.0428641896129607,11.286217625758926,0.11685290826454206,0.044166247891803206,45.0
tier1_only,discovery,score,final_score_bucket,70_80,t1_net,10,64,64,-1.157990959713916,0.163333333333331,9.211496925439304,0.12601291658917396,0.03799432391496742,51.5625
tier1_only,discovery,score,final_score_bucket,80_90,t1_net,10,7,7,0.7585486147986485,1.6581818181818078,5.343418900391105,0.7251061598868801,0.324277332882179,71.42857142857143
tier1_only,discovery,score,final_score_bucket,lt_70,t1_net,20,60,60,1.6938265734736389,-2.3607457755121253,13.99412969123289,0.40319794016689076,0.1523944969735848,41.66666666666667
tier1_only,discovery,score,final_score_bucket,70_80,t1_net,20,64,64,3.79986458442872,0.6856322508507696,13.527813304231335,0.3754038070326168,0.1131885066180156,51.5625
tier1_only,discovery,score,final_score_bucket,80_90,t1_net,20,7,7,-2.7052330699836857,-1.904186046511631,4.333152075405058,-1.638322408464114,-0.7326800548773871,28.57142857142857
tier1_only,discovery,score,final_score_bucket_fine,lt_60,t1_net,5,47,47,-0.7156580292319136,-1.16166944908181,7.386424889936686,0.024024552091474676,0.009807982320504562,38.297872340425535
tier1_only,discovery,score,final_score_bucket_fine,60_70,t1_net,5,13,13,-0.6107052827439221,-2.4871028037383125,8.347358218067546,0.15570289798721607,0.06356544192355022,30.76923076923077
