strategy_variant,subset,period_split,trade_date,window,variant,holding_count,return_pct,win_rate_pct
no_lock,all,all,20250731,5,excess_csi300,15,1.3876182315833148,46.666666666666664
no_lock,all,all,20250829,5,excess_csi300,15,1.6786159730080301,46.666666666666664
no_lock,all,all,20250930,5,excess_csi300,15,-0.4375178592067055,40.0
no_lock,all,all,20251031,5,excess_csi300,15,2.232717795408812,60.0
no_lock,all,all,20251128,5,excess_csi300,15,0.9121035007901385,46.666666666666664
no_lock,all,all,20251231,5,excess_csi300,15,4.9533840552148085,66.66666666666666
no_lock,all,all,20240131,5,excess_csi1000,15,-2.8690376140489837,53.333333333333336
no_lock,all,all,20240229,5,excess_csi1000,15,3.319991935435515,73.33333333333333
no_lock,all,all,20240329,5,excess_csi1000,15,1.9444777533363187,60.0
no_lock,all,all,20240430,5,excess_csi1000,15,2.2554746835182513,66.66666666666666
no_lock,all,all,20240531,5,excess_csi1000,15,0.7754789022676486,66.66666666666666
no_lock,all,all,20240628,5,excess_csi1000,15,1.7602541846463888,80.0
no_lock,all,all,20240731,5,excess_csi1000,15,-2.342034362161483,40.0
no_lock,all,all,20240830,5,excess_csi1000,15,-2.2821926519338027,33.33333333333333
no_lock,all,all,20240930,5,excess_csi1000,4,-5.511442049174984,25.0
no_lock,all,all,20241031,5,excess_csi1000,14,2.068173789120133,50.0
no_lock,all,all,20241129,5,excess_csi1000,15,1.2847120552691582,53.333333333333336
no_lock,all,all,20241231,5,excess_csi1000,15,0.9817663874326776,53.333333333333336
no_lock,all,all,20250127,5,excess_csi1000,15,1.766359854779666,53.333333333333336
no_lock,all,all,20250228,5,excess_csi1000,15,0.2720400490463187,40.0
no_lock,all,all,20250331,5,excess_csi1000,15,2.0665844386012635,60.0
no_lock,all,all,20250430,5,excess_csi1000,15,0.8432690741078389,60.0
no_lock,all,all,20250530,5,excess_csi1000,15,3.281439553311688,66.66666666666666
no_lock,all,all,20250630,5,excess_csi1000,15,2.129883147733154,66.66666666666666
no_lock,all,all,20250731,5,excess_csi1000,15,-0.012702328535802348,33.33333333333333
no_lock,all,all,20250829,5,excess_csi1000,15,3.6833127237310754,66.66666666666666
no_lock,all,all,20250930,5,excess_csi1000,15,-0.4764912981742544,40.0
no_lock,all,all,20251031,5,excess_csi1000,15,2.7284919274729322,60.0
no_lock,all,all,20251128,5,excess_csi1000,15,1.6862501917459956,46.666666666666664
no_lock,all,all,20251231,5,excess_csi1000,15,0.9859848410080834,53.333333333333336
no_lock,all,all,20240131,5,excess_eligible,15,-2.12795913289035,60.0
no_lock,all,all,20240229,5,excess_eligible,15,0.699845026032061,40.0
no_lock,all,all,20240329,5,excess_eligible,15,0.868452623220356,60.0
no_lock,all,all,20240430,5,excess_eligible,15,-1.1243148974726869,26.666666666666668
no_lock,all,all,20240531,5,excess_eligible,15,0.34087290804327197,66.66666666666666
no_lock,all,all,20240628,5,excess_eligible,15,0.6788837112923017,60.0
no_lock,all,all,20240731,5,excess_eligible,15,-1.9774178698251026,40.0
no_lock,all,all,20240830,5,excess_eligible,15,-0.7441482871074118,40.0
no_lock,all,all,20240930,5,excess_eligible,4,-2.4493811333113706,25.0
no_lock,all,all,20241031,5,excess_eligible,14,6.717134959084374,78.57142857142857
no_lock,all,all,20241129,5,excess_eligible,15,-0.7595540286974962,33.33333333333333
no_lock,all,all,20241231,5,excess_eligible,15,0.2306717084877043,53.333333333333336
no_lock,all,all,20250127,5,excess_eligible,15,3.307821467655192,60.0
no_lock,all,all,20250228,5,excess_eligible,15,0.2821949795374489,40.0
no_lock,all,all,20250331,5,excess_eligible,15,-0.12694375308909187,53.333333333333336
no_lock,all,all,20250430,5,excess_eligible,15,-0.10889149071772748,40.0
no_lock,all,all,20250530,5,excess_eligible,15,3.063642263478307,66.66666666666666
no_lock,all,all,20250630,5,excess_eligible,15,1.346323239376388,46.666666666666664
no_lock,all,all,20250731,5,excess_eligible,15,0.3445630308662148,33.33333333333333
no_lock,all,all,20250829,5,excess_eligible,15,2.6846352422854034,60.0
no_lock,all,all,20250930,5,excess_eligible,15,-0.8850133020948135,40.0
no_lock,all,all,20251031,5,excess_eligible,15,-0.37902792942238933,33.33333333333333
no_lock,all,all,20251128,5,excess_eligible,15,0.7717642168268184,46.666666666666664
no_lock,all,all,20251231,5,excess_eligible,15,0.4139705929064481,53.333333333333336
no_lock,all,all,20240131,10,close,15,1.3791752602719929,66.66666666666666
no_lock,all,all,20240229,10,close,15,3.6132209178111827,73.33333333333333
no_lock,all,all,20240329,10,close,15,-8.592060336283874,20.0
no_lock,all,all,20240430,10,close,15,1.792195902321866,66.66666666666666
no_lock,all,all,20240531,10,close,15,-1.0597454152878107,46.666666666666664
no_lock,all,all,20240628,10,close,15,1.2215933262343248,66.66666666666666
no_lock,all,all,20240731,10,close,15,-5.258546392618088,6.666666666666667
no_lock,all,all,20240830,10,close,15,-5.180106762662273,26.666666666666668
no_lock,all,all,20240930,10,close,4,-3.3520541573809464,25.0
no_lock,all,all,20241031,10,close,14,8.941392556249394,64.28571428571429
no_lock,all,all,20241129,10,close,15,7.469249911008872,66.66666666666666
no_lock,all,all,20241231,10,close,15,-4.90574765614646,40.0
no_lock,all,all,20250127,10,close,15,4.324984899656452,53.333333333333336
no_lock,all,all,20250228,10,close,15,5.37432402883035,73.33333333333333
no_lock,all,all,20250331,10,close,15,-4.101934204976812,33.33333333333333
no_lock,all,all,20250430,10,close,15,4.792255021726119,86.66666666666667
no_lock,all,all,20250530,10,close,15,5.220897402641232,73.33333333333333
no_lock,all,all,20250630,10,close,15,2.7037688611633905,60.0
no_lock,all,all,20250731,10,close,15,4.621240902831157,73.33333333333333
no_lock,all,all,20250829,10,close,15,0.573960950844296,53.333333333333336
no_lock,all,all,20250930,10,close,15,-4.820909683031528,20.0
no_lock,all,all,20251031,10,close,15,2.233217554049306,33.33333333333333
no_lock,all,all,20251128,10,close,15,1.4874905745679847,40.0
no_lock,all,all,20251231,10,close,15,6.503748033560149,80.0
no_lock,all,all,20240131,10,t1,15,3.291935726860737,80.0
no_lock,all,all,20240229,10,t1,15,3.548466425484731,73.33333333333333
no_lock,all,all,20240329,10,t1,15,-8.758296824507568,20.0
no_lock,all,all,20240430,10,t1,15,0.5396050737035936,46.666666666666664
no_lock,all,all,20240531,10,t1,15,-1.1987600503211495,53.333333333333336
no_lock,all,all,20240628,10,t1,15,1.3842703240713423,66.66666666666666
no_lock,all,all,20240731,10,t1,15,-5.415252868426775,6.666666666666667
no_lock,all,all,20240830,10,t1,15,-4.885485530612169,20.0
no_lock,all,all,20240930,10,t1,4,-11.588127982323183,0.0
no_lock,all,all,20241031,10,t1,14,8.690937351587591,64.28571428571429
no_lock,all,all,20241129,10,t1,15,6.919499664528542,66.66666666666666
no_lock,all,all,20241231,10,t1,15,-4.528667253923529,40.0
no_lock,all,all,20250127,10,t1,15,3.177787498111124,53.333333333333336
no_lock,all,all,20250228,10,t1,15,5.727760017893399,80.0
no_lock,all,all,20250331,10,t1,15,-4.1488620678046875,33.33333333333333
no_lock,all,all,20250430,10,t1,15,4.424042665604365,86.66666666666667
no_lock,all,all,20250530,10,t1,15,6.02206161227845,80.0
no_lock,all,all,20250630,10,t1,15,2.7642855525493757,60.0
no_lock,all,all,20250731,10,t1,15,4.868835089803455,80.0
no_lock,all,all,20250829,10,t1,15,0.2557021112508671,46.666666666666664
no_lock,all,all,20250930,10,t1,15,-6.2673850927828125,20.0
no_lock,all,all,20251031,10,t1,15,2.115067753966065,33.33333333333333
no_lock,all,all,20251128,10,t1,15,0.8815788329003182,40.0
no_lock,all,all,20251231,10,t1,15,5.896151653291302,80.0
no_lock,all,all,20240131,10,t1_net,15,3.131935726860737,80.0
no_lock,all,all,20240229,10,t1_net,15,3.3884664254847316,73.33333333333333
no_lock,all,all,20240329,10,t1_net,15,-8.918296824507568,20.0
no_lock,all,all,20240430,10,t1_net,15,0.3796050737035935,46.666666666666664
no_lock,all,all,20240531,10,t1_net,15,-1.3587600503211494,53.333333333333336
no_lock,all,all,20240628,10,t1_net,15,1.2242703240713424,66.66666666666666
no_lock,all,all,20240731,10,t1_net,15,-5.575252868426776,6.666666666666667
no_lock,all,all,20240830,10,t1_net,15,-5.0454855306121695,20.0
no_lock,all,all,20240930,10,t1_net,4,-11.748127982323183,0.0
no_lock,all,all,20241031,10,t1_net,14,8.530937351587594,64.28571428571429
no_lock,all,all,20241129,10,t1_net,15,6.7594996645285415,66.66666666666666
no_lock,all,all,20241231,10,t1_net,15,-4.688667253923529,40.0
no_lock,all,all,20250127,10,t1_net,15,3.0177874981111246,53.333333333333336
no_lock,all,all,20250228,10,t1_net,15,5.5677600178934,80.0
no_lock,all,all,20250331,10,t1_net,15,-4.308862067804687,33.33333333333333
no_lock,all,all,20250430,10,t1_net,15,4.264042665604365,86.66666666666667
no_lock,all,all,20250530,10,t1_net,15,5.86206161227845,80.0
no_lock,all,all,20250630,10,t1_net,15,2.604285552549375,60.0
no_lock,all,all,20250731,10,t1_net,15,4.708835089803457,80.0
no_lock,all,all,20250829,10,t1_net,15,0.09570211125086699,40.0
no_lock,all,all,20250930,10,t1_net,15,-6.427385092782812,20.0
no_lock,all,all,20251031,10,t1_net,15,1.9550677539660655,33.33333333333333
no_lock,all,all,20251128,10,t1_net,15,0.7215788329003181,40.0
no_lock,all,all,20251231,10,t1_net,15,5.7361516532913,80.0
no_lock,all,all,20240131,10,excess_csi300,15,-5.066919632084025,6.666666666666667
no_lock,all,all,20240229,10,excess_csi300,15,2.8582331231178704,66.66666666666666
no_lock,all,all,20240329,10,excess_csi300,15,-6.407342756885899,26.666666666666668
no_lock,all,all,20240430,10,excess_csi300,15,-0.009699937042132945,40.0
no_lock,all,all,20240531,10,excess_csi300,15,0.2655304378136736,60.0
no_lock,all,all,20240628,10,excess_csi300,15,1.5504864345706488,66.66666666666666
no_lock,all,all,20240731,10,excess_csi300,15,-2.1973786026412387,26.666666666666668
no_lock,all,all,20240830,10,excess_csi300,15,-1.6461702572486174,26.666666666666668
no_lock,all,all,20240930,10,excess_csi300,4,-4.0483829925365376,25.0
no_lock,all,all,20241031,10,excess_csi300,14,4.845229914019723,57.14285714285714
no_lock,all,all,20241129,10,excess_csi300,15,7.285572287305943,66.66666666666666
no_lock,all,all,20241231,10,excess_csi300,15,-3.8907960724290094,40.0
no_lock,all,all,20250127,10,excess_csi300,15,0.07645758843426004,46.666666666666664
no_lock,all,all,20250228,10,excess_csi300,15,2.6910184562040844,66.66666666666666
no_lock,all,all,20250331,10,excess_csi300,15,-0.896300986517246,40.0
no_lock,all,all,20250430,10,excess_csi300,15,2.6227524922298966,66.66666666666666
no_lock,all,all,20250530,10,excess_csi300,15,5.456580610619243,80.0
no_lock,all,all,20250630,10,excess_csi300,15,0.864454926201644,53.333333333333336
no_lock,all,all,20250731,10,excess_csi300,15,1.9493138928087543,60.0
no_lock,all,all,20250829,10,excess_csi300,15,0.29357146148414415,46.666666666666664
no_lock,all,all,20250930,10,excess_csi300,15,-3.7849040046291567,26.666666666666668
no_lock,all,all,20251031,10,excess_csi300,15,2.6579607955914346,33.33333333333333
no_lock,all,all,20251128,10,excess_csi300,15,0.7840279960747962,40.0
no_lock,all,all,20251231,10,excess_csi300,15,5.596705670011635,80.0
no_lock,all,all,20240131,10,excess_csi1000,15,-5.151283653121843,6.666666666666667
no_lock,all,all,20240229,10,excess_csi1000,15,1.9803870057119146,53.333333333333336
no_lock,all,all,20240329,10,excess_csi1000,15,0.09924709252855811,46.666666666666664
no_lock,all,all,20240430,10,excess_csi1000,15,1.3174155258483493,60.0
no_lock,all,all,20240531,10,excess_csi1000,15,0.7059318940587611,60.0
no_lock,all,all,20240628,10,excess_csi1000,15,2.6438753345170616,66.66666666666666
no_lock,all,all,20240731,10,excess_csi1000,15,-0.7207667483957592,40.0
no_lock,all,all,20240830,10,excess_csi1000,15,-2.252790147067344,26.666666666666668
no_lock,all,all,20240930,10,excess_csi1000,4,-6.083208541526053,25.0
no_lock,all,all,20241031,10,excess_csi1000,14,2.924565888104015,57.14285714285714
no_lock,all,all,20241129,10,excess_csi1000,15,6.2640804182551255,66.66666666666666
no_lock,all,all,20241231,10,excess_csi1000,15,-4.15747923179725,40.0
no_lock,all,all,20250127,10,excess_csi1000,15,-1.254826805679881,40.0
no_lock,all,all,20250228,10,excess_csi1000,15,0.9857062480576576,46.666666666666664
no_lock,all,all,20250331,10,excess_csi1000,15,1.3700466958860227,60.0
no_lock,all,all,20250430,10,excess_csi1000,15,4.5483306685595295,86.66666666666667
no_lock,all,all,20250530,10,excess_csi1000,15,4.7465635790540075,80.0
no_lock,all,all,20250630,10,excess_csi1000,15,1.375198259301683,53.333333333333336
no_lock,all,all,20250731,10,excess_csi1000,15,0.2812211998118516,40.0
no_lock,all,all,20250829,10,excess_csi1000,15,1.299061032710936,53.333333333333336
no_lock,all,all,20250930,10,excess_csi1000,15,-1.8761716592658837,33.33333333333333
no_lock,all,all,20251031,10,excess_csi1000,15,2.584164960167861,33.33333333333333
no_lock,all,all,20251128,10,excess_csi1000,15,1.094658290195414,40.0
no_lock,all,all,20251231,10,excess_csi1000,15,-0.27945720317798184,40.0
